agent_1	name_1	title_and_desig_1	notes_1	professions_1	author_of_1	addresses_1	agent_2	name_2	title_and_desig_2	notes_2	professions_2	author_of_2	addresses_2	osa	cos	identical
id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010206	Voltaire	 / 			"Essai sur les probabilités en fait de justice (n.p., n.p.)"		1	1	
id010240	"Diderot, Denis"	 / 			"Oeuvres de Milord comte de Shaftesbury, contenant ses caracteristiques, ses lettres et autres ouvrages, traduits de l'anglais en français sur la dernière edition (Geneva, Geneva)"		id010216	"Diderot, Denis"	 / 			"Lettre sur les sourds et muets, à l'usage de ceux qui entendent et qui parlent, adressée à M*** (n.p., n.p.)"		1	1	
id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010223	Voltaire	 / 			"Requête à tous les magistrats du royaume composée par trois avocats d'un parlement (n.p., n.p.)"		1	1	
id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		1	1	
id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		1	1	
id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010225	Voltaire	 / 			"Sermon du Rabin Akib, prononcé Smyrne le 20 novembre 1761. Traduit de l'hebreu (n.p., n.p.)"		1	1	
id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		1	1	
id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010228	Voltaire	 / 			"Tocsin des rois aux souverains de l'Europe, par M. de Voltaire (n.p., n.p.)"		1	1	
id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010233	Voltaire	 / 			"Déclaration de M de Voltaire sur le procès entre M le comte de Morangiès et les Verron. Réponse à l'écrit d'un avocat intitulé ""Preuves démonstratives en fait de justice"" (Lausanne, Lausanne)"		1	1	
id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010234	Voltaire	 / 			"Défense (la) de mon oncle contre ses infâmes persecuteurs. Par A….T de V*** (Geneva, Geneva)"		1	1	
id010241	Voltaire	 / 			"Religion (la) turelle, poème en quatre parties, au roi de Prusse. Par M. V.*** (Geneva, Geneva)"		id010235	Voltaire	 / 			"Lettre sur la prétendue comète (Lausanne, Lausanne)"		1	1	
id010237	"Robinet, Jean-Baptiste-Rene"	 / 			"Lettres secrètes de M. de Voltaire publiées par M.L.B. (Geneva, Geneva)"		id010236	"Robinet, Jean-Baptiste-Rene"	 / 			"Lettres de M. de Voltaire à ses amis de Parnasse, avec des notes historiques et critiques (Geneva, Geneva)"		1	1	
id010070	"Pidansat de Mairobert, Mathieu-Francois"	 / 					id005861	"Pidansat de Mairobert, Mathieu-François"	 / 		auteur	"Mémoires secrets pour servir à l'histoire de la république des lettres en France, depuis 1762 jusqu'à nos jours ou journal d'un observateur, par feu M. de Bachaumont (London, London)"		0.974358974	0.99047619	
id009997	"Le Bègue de Presle, Achille-Guillaume"	 / 	"Censor for agriculture. ID after https://data.bnf.fr/en/atelier/12462921/achille-guillaume_le_begue_de_presle/ from which link to title-page of Le Begue du Presle's journal, 'Le Conservateur de la sante', (1763) which confirms his status as censeur royal."	censeur royal; rédacteur d'un journal (Newspaper editor)			id002557	"Le Bègue de Presle, Achille Guillaume"	 / 	Friend of J.J. Rousseau.	auteur; médecin			0.972972973	0.992394822	
id009997	"Le Bègue de Presle, Achille-Guillaume"	 / 	"Censor for agriculture. ID after https://data.bnf.fr/en/atelier/12462921/achille-guillaume_le_begue_de_presle/ from which link to title-page of Le Begue du Presle's journal, 'Le Conservateur de la sante', (1763) which confirms his status as censeur royal."	censeur royal; rédacteur d'un journal (Newspaper editor)			id007589	"Le Bègue de Presle, Achille Guillaume"	 / 	Additional documents - 3 'billets' 25/02/1777-22/08/1779.			PARIS	0.972972973	0.992394822	
id010115	"Damiens de Gomicourt, August-Pierre"	 / 			"Commentaires sur les loix anglaises, par M. de Blackstone, traduits par D. G***. (Brussels, Brussels)"		id005773	"Damiens de Gomicourt, Auguste-Pierre"	 / 		rédacteur	"Observateur français à Londres, ou Lettres sur l'état présent de l'Angleterre (n.pl., n.pl.)"		0.972222222	0.995458618	
id010137	"Damiens de Gomicourt, Auguste-Pierre"	 / 			"Lettres hollandaises ou correspondance politique sur l'état présent de l'Europe, notamment de la république des sept Provinces-Unies (Amsterdam, Amsterdam)"		id010115	"Damiens de Gomicourt, August-Pierre"	 / 			"Commentaires sur les loix anglaises, par M. de Blackstone, traduits par D. G***. (Brussels, Brussels)"		0.972222222	0.995458618	
id003868	"Le Franc de Pompignan, Jean-George"	 / 		auteur	"Dévotion (la) réconcilée avec l'esprit (Paris, Paris)"		id003721	"Le France de Pompignan, Jean-George"	 / 		auteur	"Dissertation sur les Biens Nobles avec des Observations sur le Vingtieme (, )"		0.971428571	0.996418228	
id006622	"Dunod de Charnage, François Ignace"	 / 		auteur	"Memoires pour servir à l'histoire du Comté de Bourgogne (Besançon, Besançon)"		id006072	"Dunod de Charnage, François Ignance"	 / 		auteur	"Histoire de l'église, ville et diocèse de Besançon (Besançon, Besançon)"		0.971428571	0.995638209	
id005686	"Le Franc de Pompignan, Jean-Georges"	 / 		auteur	"Questions diverses sur l'incrédulité (Paris, Paris)"		id003868	"Le Franc de Pompignan, Jean-George"	 / 		auteur	"Dévotion (la) réconcilée avec l'esprit (Paris, Paris)"		0.971428571	0.994490316	
id005121	"Le Franc de Pompignan, Jean-Jacques"	 / 		auteur	"Poesies sacrées de M. L*F***[Le Franc de Pompignan] (Paris, Paris)"		id003739	"Le Franc de Pompignon, Jean-Jacques"	 / 		auteur	"Oeuvres diverses de M. L.F***[Le Franc de Pompignon] (Paris, Paris)"		0.971428571	0.988508968	
id004216	"Villeneuve, Gabrielle Suzanne [de]"	 / 		auteur	"Jardinière (la) de Vincennes (Rouen, Rouen)"		id003398	"Villeneuve, Gabrielle-Suzanne [de]"	 / 		auteur	"juge (le) prevenu (London; Paris, London; Paris)"		0.970588235	0.990567799	
id001875	"Sandoz-Rollin, David-Alphonse [de]"	 / 		ministre de Prusse			id001293	"Sandoz Rollin, David-Alphonse [de]"	 / 		ministre de Prusse		PARIS	0.970588235	0.985610761	
id010238	"la Chapelle, Armand Boisbeleau de"	 / 			"Necessité (de la) du culte public parmi les chrétiens (Lausanne, Lausanne)"		id010111	"La Chapelle, Armand Boisbeleau de"	 / 	"Identified in title of one 1756 edition (FRBNF 30707265) as ""pasteur de l'Église wallonne de La Haye"""		"La nécessité du culte public parmi les chrétiens, établie et défendue contre la lettre de Mr D. L. F. M. sur les assemblées des religionnaires en Languedoc... par monsieur Armand de La Chapelle (NA, )"		0.96969697	0.989211357	
id004701	"Du Coudray, Alexandre-Jacques"	 / 					id003347	"Du Coudray, Alexandre Jacques"	 / 		auteur	"Fables Allemandes Et Contes Franc?ois En Vers : Avec Un Essai Sur La Fable (, )"		0.965517241	0.982467962	
id005727	"LePrince de Beaumont, Marie"	 / 		auteur	"La Dévotion éclairée, ou Magasin des Dévotes (, )"		id004999	"Le Prince de Beaumont, Marie"	 / 		auteur	"Lettres de Mde Du Montier (Lyon, Lyon)"		0.964285714	0.99371215	
id008754	"Lefevre, [all unidentified]"	M. / 					id008752	"Lefebvre, [all unidentified]"	M. / 					0.964285714	0.992156742	
id002107	"Meuron, Pierre Fredrich [de]"	Colonel / 		colonel			id002101	"Meuron, Pierre-Fredrich [de]"	 / 	"'Colonel au régiment Meuron, lieut-general britannique'."	colonel; commissionnaire; lieutenent general			0.964285714	0.987183987	
id010033	"Deschamps, [unidentified #2]"	M. / 					id009175	"Deschamps, [unidentified #1]"	 / 	Deschamps signatures matched. Different to many signatures associated with F-G Deschamps. Qv.				0.964285714	0.979166667	
id010236	"Robinet, Jean-Baptiste-Rene"	 / 			"Lettres de M. de Voltaire à ses amis de Parnasse, avec des notes historiques et critiques (Geneva, Geneva)"		id005832	"Robinet, Jean-Baptiste-René"	 / 		auteur; traducteur; rédacteur	"Histoire d'Emilie Montague (Paris, Paris)"		0.962962963	0.986116629	
id010237	"Robinet, Jean-Baptiste-Rene"	 / 			"Lettres secrètes de M. de Voltaire publiées par M.L.B. (Geneva, Geneva)"		id005832	"Robinet, Jean-Baptiste-René"	 / 		auteur; traducteur; rédacteur	"Histoire d'Emilie Montague (Paris, Paris)"		0.962962963	0.986116629	
id009493	"Baptiste, [unidentified #2]"	 / 					id009068	"Baptiste, [unidentified #1]"	 / 					0.962962963	0.98245614	
id009899	"Baptiste, [unidentified #3]"	 / 					id009068	"Baptiste, [unidentified #1]"	 / 					0.962962963	0.98245614	
id009899	"Baptiste, [unidentified #3]"	 / 					id009493	"Baptiste, [unidentified #2]"	 / 					0.962962963	0.98245614	
id009529	"Boursier, [unidentified #2]"	 / 	"Besides me, there is nothing to link this Boursier to other Boursier entries, which date from several years earlier."				id008355	"Boursier, [unidentified #1]"	M. / 	Boursier appears twice as owner of confiscated books: the two occasions are less than three months apart suggesting the same person is intended in each record.				0.962962963	0.981818182	
id009236	"Gauthier, [unidentified #2]"	 / 					id008608	"Gauthier, [unidentified #1]"	Mr. / 					0.962962963	0.981818182	
id009572	"Coquille, [unidentified #2]"	 / 	"This Coquille's signature was different to all other Coquille entries in the database, which were associated with Merlin."				id009138	"Coquille, [unidentified #1]"	 / 	"Coquille, [unidentied #1]'s entries are all associated with same person: the bookseller Joseph Merlin. No Coquilles in CERL as booksellers or printers."			PARIS	0.962962963	0.981818182	
id006926	"Le Monnier, Pierre Charles"	 / 		auteur	"Histoire celeste, ou recueil de toutes les observations astronomiques faites par ordre du Roy, avec un discours préliminaire sur les progrès de l'astronomie (, )"		id006843	"Le Monnier, Pierre-Charles"	 / 		auteur	"Atlas céleste de Flamstéed; approuvé par l'académie royale des sciences; et publié sous le privilège de cette compagnie par M. J. Fortin, ingénieur-mécanicien du Roi et de la famille royale, pour les globes et sphères   (Paris, Paris)"		0.961538462	0.985300977	
id003939	"La Combe, Guy du Rousseaud"	 / 		auteur	"Commentaire sur les nouvelles ordonnances (, )"		id003738	"La Combe, Guy Du Rousseaud"	 / 		auteur	"Traité des matières criminelles de la Combe (Lyon, Lyon)"		0.961538462	0.98319208	
id009597	"Delorme, [unidentified #2]"	 / 	"All Delorme, [unidentified #2] signatures have been signature matched: same person. He collected several packets of the 'Essai sur le franc-maconnerie' for different persons and various other packages. Title check to worldcat revealed a 1784 edition of the Essai but not any connection to a Delorme."				id008492	"Delorme, [unidentified #1]"	M. / 	It has not been possible to determine which Delorme these confiscations refer to.				0.961538462	0.98	
id009411	"Richard, [unidentified #2]"	 / 	Richard signature checked against other Richard signatures.				id009410	"Richard, [unidentified #1]"	 / 	"Richard #1 is linked to several confiscations, notably collecting books owned by Brunet."				0.961538462	0.98	
id009840	"Richard, [unidentified #3]"	 / 	Richard signature could be Richard #1 but has some distinctive features.				id009410	"Richard, [unidentified #1]"	 / 	"Richard #1 is linked to several confiscations, notably collecting books owned by Brunet."				0.961538462	0.98	
id009889	"Richard, [unidentified #4]"	 / 					id009410	"Richard, [unidentified #1]"	 / 	"Richard #1 is linked to several confiscations, notably collecting books owned by Brunet."				0.961538462	0.98	
