,ID,long_title,date,place,publisher,author_name,book_code,cluster,confidence
1546,5916.0,"La jeune Ameriquaine et les contes marins, par Mme de ***",1741,La Haye,aux dépens de la COMPAGNIE,"Villeneuve, Gabrielle-Suzanne Barbot  dame de",,,
1547,5917.0,Contes de madame de Villeneuve,1765,La Haye & Paris,Mérigot père,"Villeneuve, Gabrielle-Suzanne Barbot  dame de",,1350.0,0.0001601797848707065
1548,5920.0,"L'enfant trouvé ou l'histoire du chevalier de Repert, ecrite par lui-même",1738,Paris,aux dépens de la SOCIÉTÉ,"NA, NA",,1322.0,0.9960032105445862
1549,5922.0,"Anecdotes turques ou nouveaux mémoires du comte de Bonneval, depuis son rappel à la cour ottomane jusqu'au mois d'avril 1741, mises en ordre par Mr. de C**. son secrétaire",1741,Utrecht,Jean BROEDELET,"NA, NA",,1187.0,0.0010678903199732304
1550,5924.0,"Arboflède, histoire angloise",1741,La Haye,J. NEAULME,"NA, NA",,,
1551,5926.0,Histoire du comte de ***,1740,La Haye,Paul VRAITOUR,"NA, NA",,,
1552,5927.0,"L'hyver de Paris, étrennes",1741,Paris,de l'imprimerie de GISSEY,"NA, NA",,,
1553,5928.0,"L'orpheline angloise ou l'histoire de Nency Buthler, ecrite par elle même",1741,La Haye,Pierre VAN CLEEF,"NA, NA",,1351.0,0.027476321905851364
1554,5930.0,"La vie d'Olympe ou les avantures de madame la marquise de ***, histoire véritable",1741,Utrecht,Étienne NEAULME,"NA, NA",,,
1555,5931.0,Le triomphe de la vertu ou voyages sur mer et avantures de la comtesse de Bressol,1741,La Haye,Jean GALLOIS,"Argens, Jean-Baptiste de Boyer  marquis d",,,
1556,5932.0,"Roland furieux, poeme heroique de l'Arioste, traduction nouvelle par M***",1741,La Haye,Pierre GOSSE,"Ariosto, Lodovico",,1302.0,0.42607200145721436
1557,5933.0,"Roland furieux, traduction nouvelle par M***",1741,La Haye,Pierre GOSSE,"Ariosto, Lodovico",,1302.0,0.42607200145721436
1558,5934.0,"Roland furieux, poème héroique de l'Arioste, traduction nouvelle par M***",1756,Amsterdam,aux dépens de la COMPAGNIE,"Ariosto, Lodovico",,1352.0,0.9960032105445862
1559,5935.0,"Roland furieux, poëme héroïque de l'Arioste, traduction nouvelle par M***",1758,Paris,Barrois,"Ariosto, Lodovico",,,
1560,5936.0,"Roland furieux, poème héroique de l'Arioste, traduction nouvelle par M***",1756,Amsterdam,aux dépens de la COMPAGNIE,"Ariosto, Lodovico",,1352.0,0.9960032105445862
1561,5937.0,"Roland furieux, poëme héroïque de l'Arioste, traduction nouvelle par M***",1771,Amsterdam,aux dépens de la COMPAGNIE,"Ariosto, Lodovico",,,
1562,5938.0,"Roland furieux, poëme héroïque de l'Arioste, traduction nouvelle par M***",1775,Paris,la veuve BARROIS ET FILS,"Ariosto, Lodovico",,,
1563,5939.0,"Roland furieux, poëme héroïque de l'Arioste, traduction nouvelle par M***",1776,Amsterdam,aux dépens de la COMPAGNIE,"Ariosto, Lodovico",,,
1564,5940.0,Memoires de Wuillame-Nortingham ou le faux lord Kington,1741,La Haye,Pierre GOSSE,"Bourdot de richebourg, Claude-Étienne",,,
1565,5941.0,Pigmalion ou la statue animée,1741,Londres,Samuel HARDING,"Boureau-deslandes, André-François",,,
1566,5943.0,Pigmalion ou la statue animée,1744,Londres,,"Boureau-deslandes, André-François",,,
1567,5944.0,Pigmalion,1753,Berlin,s.n.,"Boureau-deslandes, André-François",,1090.0,0.7836543321609497
1568,5945.0,Féeries nouvelles,1741,La Haye,s.n.,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de",,,
1569,5946.0,"La patte du chat, conte zinzimois",1741,Tilloobalaa,,"Cazotte, Jacques",,,
1570,5947.0,"La patte du chat, conte zinzimois",1755,Tilloobalaa,,"Cazotte, Jacques",,,
1571,5948.0,"Le sopha couleur de roze [sic], conte moral",1741,A Gaznah,"de l'imprimerie du très-pieux, trè-clément et très-auguste sultan des Indes","Crébillon, Claude-Prosper Jolyot de",,,
1572,5954.0,"Le sopha, conte moral, nouvelle édition",1749,Pekin,chez l'IMPRIMEUR DE L'EMPEREUR,"Crébillon, Claude-Prosper Jolyot de",,1267.0,9.992763807531446e-05
1573,5955.0,"Le sopha, conte moral, nouvelle edition exactement revuë et corrigée, à la fin de laquelle on a joint le Canapé couleur de rose [sic]",1749,Pekin,imprimeur de l'Empereur,"Crébillon, Claude-Prosper Jolyot de",,,
1574,5958.0,"Le sopha, conte moral, nouvelle édition, premiere partie",1762,Pékin,chez l'IMPRIMEUR DE L'EMPEREUR,"Crébillon, Claude-Prosper Jolyot de",,,
1575,5959.0,"Le sopha, conte moral par Mr. Crebillon fils, premiere partie, nouvelle edition",1763,Amsterdam,chez les Libraires,"Crébillon, Claude-Prosper Jolyot de",,,
1576,5960.0,Le sopha,1763,Jena,Fischer,"Crébillon, Claude-Prosper Jolyot de",,,
1577,5961.0,"Le sopha, conte moral, nouvelle édition",1766,Pekin,chez l'IMPRIMEUR DE L'EMPEREUR,"Crébillon, Claude-Prosper Jolyot de",,,
1578,5962.0,"Le sopha, conte moral, nouvelle édition",1770,Pékin,chez l'imprimeur de Sr Empereur,"Crébillon, Claude-Prosper Jolyot de",,,
1579,5963.0,"Le sopha, conte moral, nouvelle édition",1772,Pekin,chez l'imprimeur de l'Empereur,"Crébillon, Claude-Prosper Jolyot de",,,
1580,5964.0,"Le sopha, conte moral, nouvelle édition",1773,Pékin,chez l'IMPRIMEUR DE L'EMPEREUR,"Crébillon, Claude-Prosper Jolyot de",,,
1581,5966.0,"Le sopha, conte moral, nouvelle edition",1776,Pekin,chez l'IMPRIMEUR DE L'EMPEREUR,"Crébillon, Claude-Prosper Jolyot de",,,
1582,5967.0,"Le sopha, conte moral, nouvelle édition revue et corrigée",1778,Agra,s.n.,"Crébillon, Claude-Prosper Jolyot de",,,
1583,5968.0,"Le sopha, conte moral, nouvelle édition",1781,Londres,s.n.,"Crébillon, Claude-Prosper Jolyot de",,,
1584,5970.0,"Les confessions du comte de ***, ecrites par lui-même à un ami",1741,Amsterdam,,"Duclos, Charles Pinot",,,
1585,5978.0,Les confessions du comte de *** ecrites par lui-même à un ami,1756,La Haye,s.n.,"Duclos, Charles Pinot",,,
1586,5979.0,Les confessions du comte de *** ecrites par lui-même à un ami,1759,La Haye,s.n.,"Duclos, Charles Pinot",,,
1587,5980.0,"Les confessions du comte de ***, histoire galante",1764,Lyon,s.n.,"Duclos, Charles Pinot",,,
1588,5981.0,"Les confessions du comte de ***, ecrite par lui-même à un ami, nouvelle édition",1765,La Haye,s.n.,"Duclos, Charles Pinot",,,
1589,5982.0,"Les confessions du comte de ***, ecrites par lui-même à un ami, cinquième édition",1767,Amsterdam,,"Duclos, Charles Pinot",,,
1590,5983.0,"Les confessions du comte de ***, histoire galante",1773,Lyon,s.n.,"Duclos, Charles Pinot",,,
1591,5984.0,Les confessions du comte de *** ecrites par lui-même à un ami [...] septième édition,1774,Amsterdam & Paris,Costard fils,"Duclos, Charles Pinot",,,
1592,5985.0,"Les confessions du comte de ***, par M. Duclos de l'Académie françoise, huitième édition, ornée de belles gravures par les meilleurs maîtres et augmentée de la Vie de l'auteur",1776,Londres & Paris,Costard,"Duclos, Charles Pinot",,,
1593,5986.0,Les confessions du comte de *** ecrites par lui-même à un ami,1781,"Paris, par ordre de Mgr le comte d'Artois",Didot l'aîné,"Duclos, Charles Pinot",,,
1594,5987.0,Les confessions du comte de *** ecrites par lui-même à un ami,1781,Londres,s.n.,"Duclos, Charles Pinot",,,
1595,5988.0,"Les confessions du comte de ***, ecrites par lui-même à un ami [...], sixièeme édition",1783,Amsterdam & Paris,Nyon l'aîné,"Duclos, Charles Pinot",,,
1596,5989.0,Les confessions du comte de *** ecrites par lui-même à un ami,1788,Paris,s.n.,"Duclos, Charles Pinot",,,
1597,5991.0,"Histoire de madame de Luz, anecdotte [sic] du regne d'Henri IV",1741,La Haye,Pierre de HONDT,"Duclos, Charles Pinot",,1334.0,0.9960032105445862
1598,5992.0,"Histoire de madame de Luz, anecdotte [sic] du regne d'Henri IV",1741,La Haye,Pierre de HONDT,"Duclos, Charles Pinot",,1334.0,0.9960032105445862
1599,5993.0,"Histoire de madame de Luz, anecdotte [sic] du régne d'Henri IV",1744,La Haye,Pierre de HONDT,"Duclos, Charles Pinot",,,
1600,5994.0,Histoire de madame de Luz [...],1769,Lyon,la veuve REGUILLIAT ET FILS,"Duclos, Charles Pinot",,,
1601,5995.0,Histoire de madame de Luz,1780,La Haye,s.n.,"Duclos, Charles Pinot",,,
1602,5996.0,"Histoire de madame de Luz, par l'auteur des Confessions du comte de ***",1782,Londres,,"Duclos, Charles Pinot",,,
1603,5997.0,"Histoire des premieres expeditions de Charlemagne pendant sa jeunesse et avant son regne, composée pour l'instruction de Louis le Debonnaire, ouvrage d'Angilbert surnommé Homere, mis au jour et dédié au Roy de Prusse par monsieur ***, avec une lettre de Sa Majesté à l'auteur sur ce sujet",1741,Amsterdam,aux dépens de la COMPAGNIE,"Dufresne de francheville, Joseph",,1289.0,0.785187155008316
1604,6000.0,"Relation curieuse de differens pays nouvellement decouverts, de la maniere extraordinaire dont ils sont gouvernés, des mœurs et coûtumes singulieres des habitans et autres particularités très-intéressantes, donné au public par monsieur *****",1741,Paris,"Mérigot, Cl. Fr. SIMON","Dufresne de francheville, Joseph",,,
1605,6001.0,"Le canapé, par M. de ***",1741,La Haye,Popi,"Fougeret de montbron, Louis-Charles",,,
1606,6002.0,"Le canapé couleur de feu, par M. de ***",1741,Amsterdam,Compagnie des libraires,"Fougeret de montbron, Louis-Charles",,,
1607,6005.0,Le canapé couleur de feu,1743,Amsterdam,Compagnie des libraires,"Fougeret de montbron, Louis-Charles",,1040.0,0.004370177164673805
1608,6008.0,"Le canapé couleur de feu, par M. de ***",1761,Amsterdam,par la COMPAGNIE DES LIBRAIRES,"Fougeret de montbron, Louis-Charles",,,
1609,6009.0,"Le canapé couleur de feu, par M. de ***",1773,Paris,s.n.,"Fougeret de montbron, Louis-Charles",,,
1610,6010.0,Le canapé couleur de feu,1775,Paris,à l'hôtel de SOISSONS,"Fougeret de montbron, Louis-Charles",,,
1611,6011.0,"Le canapé couleur de feu, histoire galante par M. D***",1776,Paris,"rue SAINT-HONORÉ, à l'hôtel SOISSONS","Fougeret de montbron, Louis-Charles",,,
1612,6013.0,"Histoire des amours de Valérie et du noble Vénitien Barbarigo, par monsieur J. Galli de Bibiena",1741,Lausanne & Geneve,Marc-Mic. BOUSQUET & COMPAGNIE,"Galli de bibiena, Jean",,,
1613,6014.0,Histoire des amours de Valérie et du noble Vénitien Barbarigo,1741,Lausanne & Genève,Marc-Mic. Bousquet et Comp.,"Galli de bibiena, Jean",,,
1614,6015.0,"Histoire de dom B..., portier des Chartreux, ecrite par lui-même, avec figures",1741,Rome,Philotanus,"Gervaise de latouche, Jean-Charles",,,
1615,6021.0,"Histoire de dom B..., portier des Chartreux, ecrite par lui-même",1755,Grenoble,de l'#imprimerie des Chartreux,"Gervaise de latouche, Jean-Charles",,,
1616,6022.0,"Histoire de dom B..., portier des Chartreux, ecrite par lui-même, revue, corrigée de nouveau et augmentée avec figures",1756,Rome,s.n.,"Gervaise de latouche, Jean-Charles",,,
1617,6023.0,"Histoire de dom B****, portier des Chartreux, edite par lui-meme, avec 21 figures en taille-douce",1776,Rome,s.n.,"Gervaise de latouche, Jean-Charles",,,
1618,6024.0,"Histoire de dom B***, portier des Chartreux, écrite par lui-même, nouvelle édition revue, corrigée et augmentée sous les yeux du St. Pere, avec vingt-une figures en taille-douce",1777,Rome,aux dépens des CHARTREUX,"Gervaise de latouche, Jean-Charles",,,
1619,6025.0,"Histoire de Gouberdom, portier des Chartreux, nouvelle edition, revue, corrigée et augmentée sous les yeux du St Père",1783,Rome,s.n.,"Gervaise de latouche, Jean-Charles",,,
1620,6026.0,"Histoire de Gouberdom, portier des Chartreux, nouvelle édition revue, corrigée et augmentée sous les yeux du Saint Père",1786,Rome,s.n.,"Gervaise de latouche, Jean-Charles",,,
1621,6027.0,Le portier des Chartreux,1786,Grenoble,imprimerie de la GDE CHARTREUSE,"Gervaise de latouche, Jean-Charles",,,
1622,6029.0,"Histoire de Gouberdom, portier des Chartreux [...]",1790,S.l,??,"Gervaise de latouche, Jean-Charles",,,
1623,6030.0,"Memoires de Saturnin, portier des Chartreux, écrits par lui-meme, nouvelle édition, corrigée et augmnentée, avec figures",1790,Cythère,"chez l'Amour, au palais des Graces","Gervaise de latouche, Jean-Charles",,,
1624,6032.0,Mono-Simpleatos ou les avantures du comte Delurilia,1741,Londres,aux depens de la COMPAGNIE,"Guer, Jean-Antoine",,1038.0,7.840833131922409e-05
1625,6033.0,"Les amours traversés [sic], histoires intéressantes dans lesquelles la vertu ne brille pas moins que la galanterie",1741,La Haie,Jean NEAULME,"Guillot de la chassagne, abbé Ignace-Vincent",,,
1626,6034.0,"Voyage de Nicolas Klimius dans le monde souterrain, contenant une nouvelle téorie [sic] de la terre et l'histoire d'une cinquiême monarchie inconnue jusqu'à-présent, ouvrage tiré de la bibliothéque de Mr. B. Abelin, et traduit du latin par Mr. de Mauvillon",1741,Copenhague,Jaques Preuss,"Holberg, Ludvig  baron de",,,
1627,6035.0,"Voyage de Nicolas Klimius dans le monde souterrain, contenant une nouvelle téorie / ==sic] de la terre et l'histoire d'une cinquiême [sic] monarchie inconnue jusqu à-présent, ouvrage tiré de la bibliothéque de Mr B. Abelin et traduit du latin par Mr. de Mauvillon, édition sec: [sic==, pour seconde?/ augmentée avec privilege",1753,Copenhague & Lipsic [sic[,Frid. Chrétien Pelt,"Holberg, Ludvig  baron de",,,
1628,6036.0,"Voyage de Nicolas Klimius [...], edition III augmentée, avec privilège",1766,Copenhague & Lipsic,Frid. Chrétien PELT,"Holberg, Ludvig  baron de",,,
1629,6037.0,"Le nouveau Telemaque ou voyages et avantures du comte de ... et de son fils, avec des notes historiques, géographiques et critiques par l'autheur des Memoires d'une dame de qualité",1741,La Haye,Pierre VAN CLEEF,"Lambert, Claude-François",,1351.0,0.027476321905851364
1630,6038.0,"Le nouveau Telemaque ou voyages et avantures du comte de ... et de son fils, avec des notes historiques, géographiques et critiques par l'auteur des Memoires d'une dame de qualité",1744,La Haye,Pierre VAN CLEEF,"Lambert, Claude-François",,,
1631,6041.0,"Le nouveau Télémaque ou voyages et avantures du comte de ... et de son fils, avec des notes historiques, géographiques et critiques par l'autheur des Memoires d'une dame de qualité, seconde édition",1749,La Haye,Pierre VAN CLEEF,"Lambert, Claude-François",,,
1632,6043.0,"Le nouveau Télémaque ou voyages et avantures du comte de ... et de son fils, avec des notes historiques, géographiques et critiques par l'auteur des Memoires d'une dame de qualité",1755,Londres,Pierre VAN CLEEF,"Lambert, Claude-François",,,
1633,6044.0,"Le nouveau Télémaque ou voyages et avantures du comte de ... et de son fils, avec des notes historiques, géographiques et critiques par l'auteur des Memoires d'une dame de qualité",1766,La Haye,Pierre VAN CLEEF,"Lambert, Claude-François",,,
1634,6045.0,"Les avantures de madame la duchesse de Vaujour, histoire véritable par Mr. de Mirone",1741,Utrecht,Jean Broedelet,"Lambert de saumery, Pierre",,,
1635,6047.0,"Les avantures de madame la duchesse de Vaujour, histoire véritable par Mr. de Mirone, seconde edition",1743,Utrecht,Jean Broedelet,"Lambert de saumery, Pierre",,,
1636,6048.0,"Le diable hermite ou avantures d'Astaroth bani [sic] des enfers, ouvrage de fantaisie par Mr de M***",1741,Amsterdam,François JOLY,"Lambert de saumery, Pierre",,,
1637,6049.0,"Le czar Pierre premier en France, par monsieur Hubert le Blanc, docteur en droit",1741,Amsterdam,Pierre MORTIER,"Le blanc, Hubert",,1362.0,0.00010291004582541063
1638,6050.0,"Campagnes philosophiques ou mémoires de M. de Montcal, aide-de-camp de M. le maréchal de Schomberg, contenans [sic] l'histoire de la guerre d'Irlande, par l'auteur des Mémoires d'un homme de qualité",1741,Amsterdam,Desbordes,"Prévost, abbé Antoine-François",,1347.0,0.847998857498169
1639,6051.0,"Campagnes philosophiques ou mémoires de M. de Montcal, aide-de-camp de M. le maréchal de Schomberg, contenant l'histoire de la guerre d'Irlande, par l'auteur des Mémoires d'un homme de qualitée",1741,Amsterdam,Desbordes,"Prévost, abbé Antoine-François",,1347.0,0.8422306478023529
1640,6053.0,Mémoires pour servir a l'histoire de Malte ou histoire de la jeunesse du commandeur de *** par l'auteur des Memoires d'un homme de qualité,1741,Amsterdam,François DES BORDES,"Prévost, abbé Antoine-François",,1363.0,0.6300936639308929
1641,6054.0,"Memoires pour servir a l'histoire de Malte ou histoire de la jeunesse du commandeur de ***, par l'auteur des Memoires d'un homme de qualité",1741,Amsterdam,François DES BORDES,"Prévost, abbé Antoine-François",,1363.0,0.6655877828598022
1642,6055.0,"Memoires pour servir a l'histoire de Malte ou histoire de la jeunesse du commandeur de ***, par l'auteur des Memoires d'un homme de qualité",1741,Amsterdam,la COMPAGNIE,"Prévost, abbé Antoine-François",,1363.0,0.3012787997722626
1643,6057.0,Mémoires du comte de Rantzow ou les heures de récréation à l'usage de la noblesse de l'Europe,1741,Amsterdam,Pierre MORTIER,"Rantzau, Graf Jo%%rgen Ludvig Albrecht ? IF RANTZAU IS BOTH AUTHOR AND HERO THE TEXT SHOULD NOT BE",,1362.0,0.00010291004582541063
1644,6058.0,"Paméla ou la vertu récompensée, traduit de l'anglois, en deux tomes",1741,Londres,"Thomas WOODWARD, Jean Osborn","Richardson, Samuel",,,
1645,6059.0,"Paméla ou la vertu récompensée, traduit de l'anglois",1741,Londres,Jean Osborne,"Richardson, Samuel",,,
1646,6063.0,"Paméla ou la vertu récompensée, traduit de l'anglois",1743,Amsterdam,aux dépens de la COMPAGNIE,"Richardson, Samuel",,1331.0,0.9960032105445862
1647,6064.0,"Paméla ou la vertu récompensée, traduit de l'anglois",1743,Amsterdam,aux dépens de la COMPAGNIE,"Richardson, Samuel",,1331.0,0.9960032105445862
1648,6065.0,"Paméla ou la vertu récompensée, traduit de l'anglois",1743,Londres & Liége,"J.-F. BASSOMPIERRE, J. DELORME DE LA TOUR","Richardson, Samuel",,,
1649,6066.0,"Paméla ou la vertu recompensée, traduit de l'anglois, troisième édition revue et enrichie de figures en tailles-douces",1744,Amsterdam,aux dépens de la COMPAGNIE,"Richardson, Samuel",,,
