ID,long_title,date,place,publisher,author_name,book_code
5583,Lettres saxonnes ou avantures d'un oficier [sic] saxon,1738,Berlin,aux dépens de la COMPAGNIE,"Po~llnitz, Karl Ludwig  Freiherr von",NA
5586,"L'amour magot, histoire merveilleuse, Les tisons et Lettres ecrites des campagnes infernales",1738,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
5587,"Amusemens agreables ou nouveau passe-tems à la mode, pour la ville et la campagne, ouvrage en proses [sic] & vers, et mélange d'histoires curieuses",1738,La Haye,Jean SWART,"NA, NA",NA
5588,Amusemens agreables [...],1743,La Haye (Paris),NA,"NA, NA",NA
5589,"Avantures choisies, intéressantes et nouvelles par différents auteurs",1738,Paris,Prault pere,"NA, NA",NA
5590,"Avantures du Sr. C. Lebeau, avocat en parlement ou voyage curieux et nouveau parmi les sauvages de l'Amerique septentrionale, dans le quel on trouvera une description du Canada, avec une relation très particulière des anciennes coutumes, mœurs et façons de vivre des barbares qui l'habitent et de la manière dont ils se comportent aujourd'hui, ouvrage enrichi d'une carte et des figures necessaires",1738,Amsterdam,H. UYTWERF,"NA, NA",NA
5591,", contenant plusieurs avantures, histoires, contes et autres pieces pour servir de recreation à l'esprit",1738,Paris,Prault père,"NA, NA",NA
5592,"L'enfant trouvé ou l'histoire du chevalier de Repert, ecrite par lui-même",1738,Paris,aux dépens de la SOCIÉTÉ,"NA, NA",NA
5597,Histoire et avantures de mademoiselle de la Rochette écrites par elle-même et dédiées a son epoux,1738,Leyde,Boudouin VANDER AA,"NA, NA",NA
5598,Histoire et avantures de mademoiselle de la Rochette écrites par elle-même et dédiées a son epoux,1743,Leyde,Boudouin VANDER AA,"NA, NA",NA
5600,Les memoires du chevalier de T***,1738,La Haye,Pierre GOSSE,"NA, NA",NA
5601,"Memoires du signor Fioraventi, connu sous le nom de marquis Damis, ecrits par lui même",1738,Geneve,aux dépens de l'AUTEUR,"NA, NA",NA
5602,"Memoires du signor Fioraventi , connu sous le nom de marquis Damis, ecrits par lui même",1738,Liège,Guillaume BRONCART,"NA, NA",NA
5604,"Memoires du signor Fioraventi, connu sous le nom de marquis Damis, ecrits par lui même",1741,Geneve,aux dépens de l'AUTEUR,"NA, NA",NA
5607,"Memoires du signor Fioraventi, connu sous le nom de marquis Damis, ecrits par lui-même",1760,Geneve,aux dépens de l'AUTEUR,"NA, NA",NA
5608,"La princesse laponoise, histoire heroi-comïque",1738,Londre [sic[,Gborge SIC,"NA, NA",NA
5609,"La princesse laponoise, histoire galante et litteraire",1738,Londres,George SIC,"NA, NA",NA
5610,"Prodige de vertu, histoire de Rodolphe et de Rosemonde, le prix est de six sols",1738,Paris,Jacques EDOUARD,"NA, NA",NA
5611,La promenade du Luxembourg,1738,La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
5612,Les recreations des capucins ou description historique de la vie que mènent les capucins pendant leurs récréations,1738,La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
5613,Les recreations des capucins ou description historique de la vie que ménent les capucins pendant leurs récréations,1744,La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
5614,Le solitaire espagnol ou memoires de D. Varasque de Figueroas,1738,Leyde,Boudouin VANDER AA,"NA, NA",NA
5615,"Le solitaire espagnol ou mémoires de D. Varasque de Figueroas, seconde édition revuë et corrigée",1753,Leyde,Samuel LUCHTMANS ET FILS,"NA, NA",NA
5616,"Memoires de monsieur le comte de Claize, par M. de Catalde",1738,Amsterdam,aux dépens de la COMPAGNIE,"Catalde, de",NA
5617,Memoires de monsieur le comte de Claize,1738,Amsterdam,aux dépens de la COMPAGNIE,"Catalde, de",NA
5618,Memoires de monsieur le comte de Claize,1738,Paris,Claude JOLY,"Catalde, de",NA
5619,Les etrennes de la Saint Jean,1738,Troyes,Oudot,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de et d'AUTRES AUTEURS",NA
5622,"Les étrennes de la Saint-xxJean, quatriéme édition, revûe, corrigée et augmentée par les auteurs de plusieurs morceaux d'esprit qui n'ont point encore paru [...], premiere partie",1757,Troyes,veuve OUDOT,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de et d'AUTRES AUTEURS",NA
5623,"Persile et Sigismonde, histoire septentrionale tirée de l'espagnol de Miguel de Cervantes, par madame L.G.D.R.",1738,Paris,Michel GANDOUIN,"Cervantes saavedra, Miguel de",NA
5624,"Entretiens litteraires et galans, avec les avantures de don Palmerin et de Thamire, par M. du Perron de Castera",1738,Paris,veuve PISSOT,"Du perron de castéra, Louis-Adrien",NA
5625,Entretiens litteraires et galans,1738,Amsterdam,Wetsteins et Smith,"Du perron de castéra, Louis-Adrien",NA
5626,"Memoires de mademoiselle de Bonneval ecrits par M***, avec L'art d'allonger un livre sans le rendre ennuyeux où l'on trouvera des anecdotes amusantes, des contes gaillards et autres raretez litteraires",1738,Amsterdam,Jacques DESBORDES,"Gervaise de latouche, Jean-Charles",NA
5627,"Memoires de mademoiselle de Bonneval, écrits par M***",1738,La Haye,Jaques SIC,"Gervaise de latouche, Jean-Charles",NA
5628,Memoires de mademoiselle de Bonneval,1738,"Paris, Ganneur",NA,"Gervaise de latouche, Jean-Charles",NA
5629,"Memoires de mademoiselle Bontemps ou de la comtesse de Marlou, redigés par Mr. Gueullette, auteur des Contes tartares, chinois et mogols",1738,Amsterdam,Jean CATUFFE,"Gueulette, Thomas-Simon",NA
5631,"Memoires de mademoiselle Bontemps ou de la comtesse de Marlou, histoire véritable par M. Gueulette",1749,Amsterdam,Jean CATULFE,"Gueulette, Thomas-Simon",NA
5632,"Memoires de mademoiselle Bontemps, rédigés par M. Gueullette, auteur des contes tartares, chinois et mogols",1749,La Haie,Jean NEAULME,"Gueulette, Thomas-Simon",NA
5633,"Les memoires et aventures de la comtesse de M***, par Mr. M***",1749,La Haie,Jean NEAULME,"Gueulette, Thomas-Simon",NA
5634,Memoires de mademoiselle Bontemps,1771,Londres,??,"Gueulette, Thomas-Simon",NA
5635,"Memoires de mademoiselle Bontems ou de la comtesse de Marlon, rédigés par M. Gueullette, auteur des Contes tartares",1781,Londres,NA,"Gueulette, Thomas-Simon",NA
5636,"Lettres d'un sauvage dépaysé, contenant une critique des mœurs du siècle et des réflexions sur des matières de religion et de politique",1738,Amsterdam,Jean François JOLLY,"Joubert de la rue, Jean",NA
5637,"Lettres d'un sauvage depaysé, contenant une critique des moeurs du siècle et des réflexions sur des matières de religion et de politique",1740,Amsterdam,Jean-François JOLLY,"Joubert de la rue, Jean",NA
5638,"Lettres d'un sauvage depaysé a son correspondant en Amerique, contenant une critique des mœurs du siècle et des réflexions surdes matière [sic] de religion et de politique",1746,Amsterdam,Jean François JOLLY,"Joubert de la rue, Jean",NA
5639,"Lettres d'un sauvage depaysé, contenant une critique des mœurs du siecle et des réflexions sur des matieres de religion et de politique",1776,Amsterdam,Jean-François JOLLY,"Joubert de la rue, Jean",NA
5640,"Histoire du prince Adonistus par madame la marquise de L***, tirée des manuscrits de madame la comtesse de Veruë",1738,La Haye,d'Hondt,"Lassay, Reine de Madaillan de Lesparre  marquise de",NA
5641,"Histoire du prince Adonistus, madame la marquise de L***, tirée des manuscrits de madame la comtesse de Veruë",1755,Amsterdam,NA,"Lassay, Reine de Madaillan de Lesparre  marquise de",NA
5642,"Nouveaux contes de fées par madame la marquise de L***, tirés des manuscrits de madame la comtesse de Verruë",1738,La Haye,d'Hondt,"Lassay, Reine de Madaillan de Lesparre  marquise de",NA
5643,Nouveaux contes de fées,1738,Paris,Prault pere,"Lassay, marquise de",NA
5644,"Mizirida, princesse de Firando",1738,Paris,"veuve MUSIER, Michel GANDOUIN, Cailleau, Mouchet, Chardon","Marmont du hautchamp, Barthélemi",NA
5645,"Mizirida, princesse de Firando",1738,La Haye,Adrien MOETJENS,"Marmont du hautchamp, Barthélemi",NA
5646,"Mizirida, princesse de Firando",1738,La Haye,Pierre GOSSE,"Marmont du hautchamp, Barthélemi",NA
5647,"Mizirida, princesse de Firando",1738,La Haye,Antoine VANDOLE,"Marmont du hautchamp, Barthélemi",NA
5648,"Mizirida, princesse de Firando",1743,Paris,"Rouy, Damonneville","Marmont du hautchamp, Barthélemi",NA
5649,"Les ames rivales, histoire fabuleuse",1738,Londres,NA,"Moncrif, François-Augustin Paradis de",NA
5650,Les ames rivales,1743,Paris,Bernard BRUNET FILS,"Moncrif, François-Augustin Paradis de",NA
5655,Les ames rivales,1785,Genève,"Barde, Manget et compagnie & Paris, #3Cuchet","Moncrif, François-Augustin Paradis de",NA
5658,Essais sur la necessité et sur les moyens de plaire,1738,Paris,Prault fils,"Moncrif, François-Augustin Paradis de",NA
5659,"Essais sur la necessité et sur les moyens de plaire, seconde édition",1738,Paris,Prault fils,"Moncrif, François-Augustin Paradis de",NA
5660,"Essais sur la necessité et sur les moyens de plaire, par monsieur de Moncrif de l'Académie françoise",1738,Genève,Pellissart et comp.,"Moncrif, François-Augustin Paradis de",NA
5661,Essais sur la necessité et sur les moyens de plaire,1738,Amsterdam,François CHANGUION,"Moncrif, François-Augustin Paradis de",NA
5662,"La mandarinade ou histoire comique du mandarinat de monsieur l'abbé de Saint Martin marquis de Miskou, docteur en theologie et protonotaire du Saint Siége Apostolique, etc.",1738,La Haye,Pierre PAUPIE,"Porée, abbé Charles-Gabriel",NA
5663,"La mandarinade ou histoire comique de mandarinat de M. l'abbé de Saint-Martin, marquis de Miskou, docteur en théologie, protonotaire du Saint Siège apostolique, recteur en l'Université de Caen, etc.",1769,Siam & Caen,Manoury fils l'aîné,"Porée, abbé Charles-Gabriel",NA
5664,"Aurélia ou Orléans délivré, poeme latin traduit en fran çois",1738,Paris,"Merigot, veuve DELATOUR, Prault fils","Roussy, Jean de",NA
5665,"Amusemens des eaux de Schwalbach, des bains de Wisbaden et de Schlangenbad, avec deux rélations curieuses, l'une de la nouvelle Jerusalem et l'autre d'une partie de la Tartarie independante, avec des figures en taille-douce",1738,Liege,Everard KINTS,"Solignac, Pierre-Joseph de La Pimpie",NA
5667,"Amusemens des eaux de Schwalbach, des bains de Wisbaden et de Schlangenbad, avec deux relations curieuses, l'une de la nouvelle Jérusalem et l'autre d'une partie de la Tartarie indépendante, avec des figures en taille-douce, nouvelle édition",1740,Liège,Everard Kints,"Solignac, Pierre-Joseph de La Pimpie",NA
5671,"Histoire et amours de la baronne Gogo, remplies de faits extraordinaires",1752,Tunis,Mehement Salamalen,"NA, NA",NA
5677,"Le Renard ou le procès des bêtes, avec des réflexions morales, très-utiles à un-chacun, traduction nouvelle, ornée de figures grave [sic] en bois",1743,Amsterdam & Bruxelles,"Pierre BRUNEL, P.J. LEMMENS","NA, NA",NA
5678,"Les intrigues du cabinet des rats, apologue national destiné à l'instruction de la jeunesse et à l'amusement des vieillars, ouvrage traduit de l'allemand en français et enrichi de vingt-deux planches gravées en taille douce",1788,Paris,"Le Roi, la veuve MARCHAND","NA, NA",NA
5687,"Lettres chinoise ou correspondance philosophique, historique et critique entre un Chinois voyageur à Paris et ses correspondans à la Chine, en Moscovie, en Perse et au Japon, par l'auteur des Lettres juives et des Lettres cabalistiques",1740,La Haye,Pierre PAUPIE,"Argens, Jean-Baptiste de Boyer  marquis de",NA
5690,"Lettres chinoises ou correspondance philosophique, historique et critique entre un Chinois voyageur à Paris et ses correspondans à la Chine, en Moscovie, en Perse et au Japon, nouvelle edition augmentée de nouvelles lettres et de quantité de remarques",1755,La Haye,Pierre PAUPIE,"Argens, Jean-Baptiste de Boyer  marquis de",NA
5691,"Lettres chinoises ou correspondance philosophique, historique et critique entre un Chinois voyageur à Paris et ses correspondans à la Chine, en Moscovie, en Perse et au Japon, par l'auteur des Lettres juives et des Lettres cabalistiques, cinquiéme édition augmentée de plusieurs additions considérables, de remarques, etc., d'une Dissertation sur les disputes litteraires, de plusieurs nouvelles lettres et d'une table des matières",1756,La Haye,"Pierre Gosse jun., Nicolas van DAALEN","Argens, Jean-Baptiste de Boyer  marquis de",NA
5692,"Lettres chinoises ou correspondance philosophique, historique et critique entre un Chinois voyageur à Paris et ses correspondans à la Chine, en Moscovie, en Perse et au Japon, par l'auteur des Lettres juives et des Lettres cabalistiques, nouvelle édition, augmentée de nouvelles lettres et de quantité de remarques",1766,La Haye,Pierre PAUPIE,"Argens, Jean-Baptiste de Boyer  marquis de",NA
5693,"Lettres chinoises ou Correspondance philosophique, historique, et critique, entre un chinois voyageur et ses correspondans à la Chine, en Moscovie, en Perse et au Japon, nouvelle édition, augmentée de nouvelles lettres et de quantité de remarques",1769,La Haye,Pierre PAUPIE,"Argens, Jean-Baptiste de Boyer  marquis de",NA
5694,Lettres chinoises,1779,La Haye,Pierre PAUPIE,"Argens, Jean-Baptiste de Boyer  marquis de",NA
5696,Lettres de Therese *** ou memoires d'une jeune demoiselle de province pendant son séjour à Paris,1740,La Haye,Jean NEAULME,"Bridard de la garde, abbé Philippe",NA
5698,Lettres de Therese *** ou memoires d'une jeune demoiselle de Province pendant son séjour à Paris,1741,Amsterdam,aux dépens de la COMPAGNIE,"Bridard de la garde, abbé Philippe",NA
5702,Lettres de Thérèse *** ou mémoires d'une jeune demoiselle de province pendant son séjour à Paris,1746,Amsterdam,aux dépens de la COMPAGNIE,"Bridard de la garde, abbé Philippe",NA
5703,Lettres de Thérèse ou mémoires d'une jeune demoiselle de province pendant son séjour à Paris,1752,Amsterdam,aux dépens de la COMPAGNIE,"Bridard de la garde, abbé Philippe",NA
5704,Lettres de Thérèse,1766,La Haye & Paris,"Mérigot pére, Mérigot jeune","Bridard de la garde, abbé Philippe",NA
5705,Lettres amusantes d'une jeune personne pendant son séjour à Paris,1783,Londres & Paris,Mérigot père,"Bridard de la garde, abbé Philippe",NA
5709,"Grigri, histoire véritable traduite du japonnois en portugais par Didaque Hadeczuca, compagnon d'un missionnaire à Yendo et du portugais en françois par l'abbé de *** aumônier d'un vaisseau hollandois, dernière édition moins correcte que les premières",1774,Amsterdam,aux dépens de la COMPAGNIE,"Cahusac, Louis de",NA
5710,"Grigri, histoire véritable",1782,Londres,s.n.,"Cahusac, Louis de",NA
5713,Les écosseuses ou les oeufs de Pasques,1744,Troyes,la veuve OUDOT,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptistes d'Albert de Lunes  comtesse de VERRUE",NA
5715,Les écosseuses ou les œufs de Pâques,1749,??,??,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptistes d'Albert de Lunes  comtesse de VERRUE",NA
5717,"Les écosseuses ou les œufs de Pâques, suivis de l'Histoire du porteur d'eau ou les amours de la ravaudeuse, comédie, seconde partie des Étrennes de la Saint-Jean, seconde édition revûe et augmentée",1757,Troyes & Paris,"la veuve OUDOT, Duchesne","Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptiste d'Albert de Lunes  comtesse de VERRUE",NA
5718,Les écosseuses,1758,Troyes,??,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptistes d'Albert de Lunes  comtesse de VERRUE",NA
5719,Les écosseuses ou les œufs de Pâques,1780,Troyes & Paris,??,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptistes d'Albert de Lunes  comtesse de VERRUE",NA
5720,"Les écosseuses ou les œufs de Pasques, suivis de l'Histoire du porteur d'eau ou les amours de la ravaudeuse, comédie, seconde partie des Étrennes de la Saint-Jean, seconde édition revûe et augmentée",1782,Troyes,veuve OUDOT,"Caylus, Anne-Claude-Philippe de Tubières-Grimoard de Pestels de Levis  comte de  avec Jean-Josph VADÉ et Jeanne-Baptistes d'Albert de Lunes  comtesse de VERRUE",NA
5724,"Anecdotes des avantures galantes de M. Duliz, devenuës tragiques après la catastrophe de celle de madamoiselle Pélissier, actrice de l'Opéra de Paris, avec Le triomphe de l'intérêt, comédie",1752,Lisbonne,de l'imprimerie de la JUIVERIE,"DESFORGES, NA",NA
5725,"Mémoires anecdotes des avantures galantes de M. Duliz, devenuës tragiques après la catastrophe de celle de madamoiselle Pélissier, actrice de l'Opéra de Paris, avec Le triomphe de l'intérêt, comédie",1752,Lisbonne,de l'imprimerie de la JUIVERIE,"DESFORGES, NA",NA
5726,"Mémoires anecdotes des aventures galantes de M. Duliz devenuës tragiques aprés la catastophe de celle de mademoiselle Pelissier, actrice de l'Opéra de Paris",1752,Lisbonne,de l'imprimerie de la JUIVERIE,"DESFORGES, NA",NA
5727,"Memoires anecdotes pour servir a l'histoire de M. Duliz et la suite de ses avantures après la catastrophe de celle de mademoiselle Pelissier, actrice de l'opéra de Paris",1752,Londres,Samuel HARDING,"DESFORGES, NA",NA
