place_code,name,alternative_names,town,C18_lower_territory,C18_sovereign_territory,C21_admin,C21_country,geographic_zone,BSR,HRE,EL,IFC,P,HE,HT,WT,PT,PrT,distance_from_neuchatel,notes,geoname,geoname_lat,geoname_lng
pq559,BEAUVOISIN,NULL,BEAUVOISIN,Montpellier,France,Gard,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: Presumably the commune near Nimes (Gard) not tiny settlements in Jura or Drome. It is possible that all or some of consignments linked to Beauvoisin actually came from Le Pont de Beauvoisin (Isere), which was a frontier crossing point and source of at least two other confiscations. However, clerk appears to have crossed out 'pont de' in entry dated 18 March 1788.   ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: Presumably the commune near Nimes (Gard) not tiny settlements in Jura or Drome. It is possible that all or some of consignments linked to Beauvoisin actually came from Le Pont de Beauvoisin (Isere), which was a frontier crossing point and source of at least two other confiscations. However, clerk appears to have crossed out 'pont de' in entry dated 18 March 1788.",3033959,43.718333333333334,4.323333333333333
pq560,BEZIERS,NULL,BEZIERS,Montpellier,France,Hérault,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: Only candidate in Geonames / wikipedia   ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: ID notes for Confiscations Registers data: Only candidate in Geonames / wikipedia,3032833,43.34111111111111,3.213888888888889
pq561,BOULOGNE-SUR-MER,Boulogne,BOULOGNE-SUR-MER,Amiens,France,Pas de Calais,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,NA,3031133,50.71666666666667,1.6166666666666667
pq562,BOURGFELDEN,Bourgfeld; Saint-Louis,BOURGFELDEN,Strasbourg,France,Haut-Rhin,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Bourgfelden or Bourgfeld, frontier settlement now part of Saint-Louis commune in Alsace.   ID notes for Confiscations Registers data: Bourgfelden or Bourgfeld, frontier settlement now part of Saint-Louis commune in Alsace.",3030997,47.577222222222225,7.551388888888889
pq563,BRIVES,Brives-Charensac,BRIVES,Montpellier,France,Haute-Loire,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Probably, and presumed to be, Brives in Haute-Loire, now conjoined with Charensac as Brives-Charensac, site of medieval bridge and thus on major routes. Brives had a population of 388 in 1793. However, village of Brives in Indre is also possible; but hamlets of same name in Mayenne and Brives-sur-ID notes for Confiscations Registers data: Charente in Charente Maritime are so small that they should be considered unlikely. Both customs register and confiscation register give Brives in plural, so unlikely to be Brive-la-Gaillarde, which was known as Brive until 1919, even though it was by far the largest of these places (population  of over 6000 in 1793). Sole copy of only confiscated book coming from Brives gives no clues to help with location.   ID notes for Confiscations Registers data: Probably, and presumed to be, Brives in Haute-Loire, now conjoined with Charensac as Brives-Charensac, site of medieval bridge and thus on major routes. Brives had a population of 388 in 1793. However, village of Brives in Indre is also possible; but hamlets of same name in Mayenne and Brives-sur-ID notes for Confiscations Registers data: Charente in Charente Maritime are so small that they should be considered unlikely. Both customs register and confiscation register give Brives in plural, so unlikely to be Brive-la-Gaillarde, which was known as Brive until 1919, even though it was by far the largest of these places (population  of over 6000 in 1793). Sole copy of only confiscated book coming from Brives gives no clues to help with location.",3029970,45.04666666666667,3.9266666666666667
pq564,CAUSSADE,NULL,CAUSSADE,Montauban,France,Tarn-et-Garonne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Caussade (nr Montauban) only credible match.   ID notes for Confiscations Registers data: Caussade (nr Montauban) only credible match.,3028162,44.160555555555554,1.538888888888889
pq565,"FUTELAYE, La",Champigny-La-Futelaye,"FUTELAYE, La",Rouen,France,Eure,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only La Futelaye in France. Spelling clear in customs register. La Futelaye was joined with commune of Champigny in 1845 to make the commune of Champigny-La-Futelaye.   ID notes for Confiscations Registers data: Only La Futelaye in France. Spelling clear in customs register. La Futelaye was joined with commune of Champigny in 1845 to make the commune of Champigny-La-Futelaye.,3027110,48.86388888888889,1.2972222222222223
pq566,CHARLEVILLE,Charleville-Mézières,CHARLEVILLE,Châlons,France,Ardennes,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Now part of Charleville-Mézières: the two towns are treated as separate in this database; ID after Geonames, using Bureau de poste de Charleville-Mézières Theatre, which is nearer the historic centre of Charleville (place Ducale) than the Mairie. Charleville was an entry point to France on route from Bouillon and Liege.   ID notes for Confiscations Registers data: Now part of Charleville-Mézières: the two towns are treated as separate in this database; ID after Geonames, using Bureau de poste de Charleville-Mézières Theatre, which is nearer the historic centre of Charleville (place Ducale) than the Mairie. Charleville was an entry point to France on route from Bouillon and Liege.",8289216,49.772777777777776,4.718333333333334
pq567,CHATEAU-THIERRY,NULL,CHATEAU-THIERRY,Soissons,France,Aisne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: After geonames. Town had one bookseller, Francois Mathieu, according to 1781 Almanac de la Librairie.   ID notes for Confiscations Registers data: After geonames. Town had one bookseller, Francois Mathieu, according to 1781 Almanac de la Librairie.",3026194,49.05,3.4
pq568,CHOISY-LE-ROI,Choisy,CHOISY-LE-ROI,Paris,France,Val-de-Marne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Various other much smaller places could be intended; but Choisy-le-Roi (known as Choisy til Louis XV acquired local chateau) is for size, importance and proximity to Paris significantly more likely than other places in Haute-Savoie (Choisy);  Oise (Choisy-au-Bac; Choisy-la-Victoire) and Seine-et-Marne (Choisy-en-Brie); or Cote d'Or (Choisy-les-Semur).   ID notes for Confiscations Registers data: Various other much smaller places could be intended; but Choisy-le-Roi (known as Choisy til Louis XV acquired local chateau) is for size, importance and proximity to Paris significantly more likely than other places in Haute-Savoie (Choisy);  Oise (Choisy-au-Bac; Choisy-la-Victoire) and Seine-et-Marne (Choisy-en-Brie); or Cote d'Or (Choisy-les-Semur).",3025055,48.76833333333333,2.4186111111111113
pq569,"CURE, La",La Cure,"CURE, La",Besançon,France,Jura,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Almost certainly the tiny commune of La Cure in Jura/Vaud which now straddles the Geneva/France border, but was in C18 entirely in France. The only  other candidate appears to be Geonames only populated place in France is N 46°40?35? E 2°25?59?. La Cure is approx. 2 km along the road from Les Rousses to Switzerland.   ID notes for Confiscations Registers data: Almost certainly the tiny commune of La Cure in Jura/Vaud which now straddles the Geneva/France border, but was in C18 entirely in France. The only  other candidate appears to be Geonames only populated place in France is N 46°40′35″ E 2°25′59″. La Cure is approx. 2 km along the road from Les Rousses to Switzerland.",2660068,46.46472222222222,6.074166666666667
pq570,DREUX,NULL,DREUX,Paris,France,Eure-et-Loire,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: After geonames. This was a bookselling town: two booksellers listed in 1781 Almanach de la Librairie, viz Francois Labatte and Charles Lallier.   ID notes for Confiscations Registers data: After geonames. This was a bookselling town: two booksellers listed in 1781 Almanach de la Librairie, viz Francois Labatte and Charles Lallier.",3020810,48.733333333333334,1.3666666666666667
pq571,EPERNAY,Epernai,EPERNAY,Châlons,France,Marne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: After geonames   ID notes for Confiscations Registers data: After geonames,3020062,49.05,3.95
pq572,FONTENAY-le-COMTE,Fontenay,FONTENAY-le-COMTE,Poitiers,France,Vendée,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Assumed Fontenay-le-Comte is the town intended by all refs to Fontenay, since at least one reference links to books (Absence d'un frere) published at Fontenay-le-comte by Ambroise Cochon de Chambonneau ; et se trouve a? Paris, chez Onfroy (1786). Onfroy received both consignments sent to 'Fontenay'. This was also a place significant enough to feature repeatedly in 1781 Almanach de la librairie. (NB. However, note also existence of Fontenay-sous-Bois by the Bois de Boulogne outside Paris and many other minor Fontenays).   ID notes for Confiscations Registers data: Assumed Fontenay-le-Comte is the town intended by all refs to Fontenay, since at least one reference links to books (Absence d'un frere) published at Fontenay-le-comte by Ambroise Cochon de Chambonneau ; et se trouve à Paris, chez Onfroy (1786). Onfroy received both consignments sent to 'Fontenay'. This was also a place significant enough to feature repeatedly in 1781 Almanach de la librairie. (NB. However, note also existence of Fontenay-sous-Bois by the Bois de Boulogne outside Paris and many other minor Fontenays).",3017921,46.46666666666667,0.8166666666666667
pq573,FOUGÈRES,NULL,FOUGÈRES,Rennes,France,Ille-et-Vilaine,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: After geonames. A bookselling town. Bookseller listed as Le Meunier Gaudiniere - presumably two people - in 1781 Almanach de la Librairie.   ID notes for Confiscations Registers data: After geonames. A bookselling town. Bookseller listed as Le Meunier Gaudiniere - presumably two people - in 1781 Almanach de la Librairie.,3017609,48.35,1.2
pq574,GARAT,Garrat,GARAT,Limoges,France,Charente,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only place called Garrat or Garat in France in Geonames. Population 846 in 1793 (wikipedia)   ID notes for Confiscations Registers data: Only place called Garrat or Garat in France in Geonames. Population 846 in 1793 (wikipedia),3016686,45.63333333333333,0.26666666666666666
pq575,GIVET,NULL,GIVET,Valenciennes,France,Ardennes,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Commune in Ardennes on Franco-Belgian border: 50°08?20?N 4°49?30?E. Had a population of 4,100 in 1793. Bookselling town according to 1781 Almanach de la Librairie with one bookseller Denis Flon. Appears to be a mapping problem in Wikipedia and FBTEE maps in that Givet and other parts of southern Valenciennes shown as Chalons.   ID notes for Confiscations Registers data: Commune in Ardennes on Franco-Belgian border: 50°08′20″N 4°49′30″E. Had a population of 4,100 in 1793. Bookselling town according to 1781 Almanach de la Librairie with one bookseller Denis Flon. Appears to be a mapping problem in Wikipedia and FBTEE maps in that Givet and other parts of southern Valenciennes shown as Chalons.",3015904,50.13777777777778,4.825277777777778
pq576,"GRAVELLE, La",La Gravelle,"GRAVELLE, La",Tours,France,Mayenne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Almost certainly La Gravelle in the Mayenne (Pays de la Loire) listed, in geonames, which was historically a frontier and advance position just two km inside France from the Breton border (and today a peage on the autoroute) and crucially - presumably - an internal customs post, on the Rennes to Le Mans road. Population in 1793 was 500, but has fallen since. The final three (of 11) confiscations from this place, all in 1789, were associated with the Parlement / Third Estate of Britanny, and further research may show other titles / editions are linked. Thus, this La Gravelle overwhelmingly likely and preferred over the historical commune of La Gravelle in Calvados, between Falaise and Lisieux (about 20 km from each), which is on the road from Caen to Versailles and Paris and is now part of the commune of Montviette. A smaller place now, the (Montviette) population in 1793 was 474.   ID notes for Confiscations Registers data: Almost certainly La Gravelle in the Mayenne (Pays de la Loire) listed, in geonames, which was historically a frontier and advance position just two km inside France from the Breton border (and today a peage on the autoroute) and crucially - presumably - an internal customs post, on the Rennes to Le Mans road. Population in 1793 was 500, but has fallen since. The final three (of 11) confiscations from this place, all in 1789, were associated with the Parlement / Third Estate of Britanny, and further research may show other titles / editions are linked. Thus, this La Gravelle overwhelmingly likely and preferred over the historical commune of La Gravelle in Calvados, between Falaise and Lisieux (about 20 km from each), which is on the road from Caen to Versailles and Paris and is now part of the commune of Montviette. A smaller place now, the (Montviette) population in 1793 was 474.",3008909,48.07277777777778,1.0161111111111112
pq577,HÉRICOURT,NULL,HÉRICOURT,Strasbourg,France,Haute-Saône,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: After Geonames. Second town of its departement after Vesoul; other settlements of same only have tiny populations. However it was not a centre for printing or bookselling.   ID notes for Confiscations Registers data: After Geonames. Second town of its departement after Vesoul; other settlements of same only have tiny populations. However it was not a centre for printing or bookselling.,3013456,47.573055555555555,6.761388888888889
pq578,JOUQUES,NULL,JOUQUES,Provence,France,Bouches-du-Rhône,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Geonames only candidate: community of 1700 people in 1793 (Wikipedia).   ID notes for Confiscations Registers data: Geonames only candidate: community of 1700 people in 1793 (Wikipedia).,3012200,43.6375,5.64
pq580,LONGERAY,Longeret; Longerai; Longueray,LONGERAY,Burgundy,France,Ain,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Located in Rhone valley 5 km from Genevan border on route from Geneva to Lyon - presumably site of customs post; Only place in Geonames matching any of multiple spellings: Longueray, Longeret   ID notes for Confiscations Registers data: Located in Rhone valley 5 km from Genevan border on route from Geneva to Lyon - presumably site of customs post; Only place in Geonames matching any of multiple spellings: Longueray, Longeret",2997735,46.115833333333335,5.884444444444444
pq581,MAUCHAMPS,Mauchamp,MAUCHAMPS,Paris,France,Essonne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only match in Geonames   ID notes for Confiscations Registers data: Only match in Geonames,2995135,48.530277777777776,2.1944444444444446
pq582,Mézières,Charleville-Mézières,Mézières,Châlons,France,Ardennes,France,French,Bourbon France,0,0,0,0,1,0,0,0,0,NA,"ID notes for Confiscations Registers data: Geonames reference for 'Bureau de Poste ded Charleville-Mézières Hotel de Ville' which is at/ near the historic centre of Mézières. Although there are several Mézières of some size in Geonames, the most likely and significant is the town that now forms part of Charleville-Mézières (nb. Charleville is separate place with separate co-ordinates in this database). Title of at least one confiscation (in 1772) can be linked to the Ardennes area by subject, viz, 'Me?moire sur le despotisme des abbe?s de St. Hubert : et sur les innovations introduites dans ce monastere': the abbey of Saint Hubert was in the Ardennes. Institutions: The town was home to a military academy, the école du génie de Mézières (established in 1748).   ID notes for Confiscations Registers data: Geonames reference for 'Bureau de Poste ded Charleville-Mézières Hotel de Ville' which is at/ near the historic centre of Mézières. Although there are several Mézières of some size in Geonames, the most likely and significant is the town that now forms part of Charleville-Mézières (nb. Charleville is separate place with separate co-ordinates in this database). Title of at least one confiscation (in 1772) can be linked to the Ardennes area by subject, viz, 'Mémoire sur le despotisme des abbés de St. Hubert : et sur les innovations introduites dans ce monastere': the abbey of Saint Hubert was in the Ardennes. Institutions: The town was home to a military academy, the école du génie de Mézières (established in 1748).",8289170,49.760555555555555,4.718611111111111
pq583,MOLLES,Molle,MOLLES,Moulins,France,Allier,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Molle in confiscation register; Molles in customs register. Only match in geonames, wikipedia. Population 690 in 1793.   ID notes for Confiscations Registers data: Molle in confiscation register; Molles in customs register. Only match in geonames, wikipedia. Population 690 in 1793.",2993495,46.11083333333333,3.5613888888888887
pq584,MONTREUIL-sur-MER,NULL,MONTREUIL-sur-MER,Amiens,France,Pas de Calais,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only place of this name   ID notes for Confiscations Registers data: Only place of this name,2992061,50.46666666666667,1.7666666666666666
pq585,MOULINS,NULL,MOULINS,Moulins,France,Allier,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only Moulins in France in Geonames; a bookselling town with several listed dealers and a generalite named after it. Several smaller places with compound names.   ID notes for Confiscations Registers data: Only Moulins in France in Geonames; a bookselling town with several listed dealers and a generalite named after it. Several smaller places with compound names.,2991481,46.56666666666667,3.3333333333333335
pq586,NEUILLY-SUR-SEINE,Pont Neuilly; Neuilly,NEUILLY-SUR-SEINE,Paris,France,Hauts-de-Seine,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Most likely place of this name in Geonames, with a population of around 2,400 in 1793, though more usually known before revolution as Pont Neuilly. Other main possibility is rural village of Neuilly-sur-Marne (incorporating) Neuilly-Plaisance on other side of Paris, population approx. 600. The sole confiscation in the register relates to a pamphlet memoire of Lally-Tollendal, of which several appeared around this time, mostly with Paris imprints (though also Rouen and Dijon). Wikipedia lists 25 communities called Neuilly in France - none in vicinity of Rouen and only one in Cote d'Or, a tiny settlement (pop 173 in 1793) on Paris side of Dijon.   ID notes for Confiscations Registers data: Most likely place of this name in Geonames, with a population of around 2,400 in 1793, though more usually known before revolution as Pont Neuilly. Other main possibility is rural village of Neuilly-sur-Marne (incorporating) Neuilly-Plaisance on other side of Paris, population approx. 600. The sole confiscation in the register relates to a pamphlet memoire of Lally-Tollendal, of which several appeared around this time, mostly with Paris imprints (though also Rouen and Dijon). Wikipedia lists 25 communities called Neuilly in France - none in vicinity of Rouen and only one in Cote d'Or, a tiny settlement (pop 173 in 1793) on Paris side of Dijon.",2990611,48.88444444444445,2.2694444444444444
pq587,NIORT,NULL,NIORT,Poitiers,France,Deux-Sèvres,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: only place-match  in Geonames. Bookselling town with one printer-bookseller, P. Elies listed in 1781 'Almanach de la librairie'.   ID notes for Confiscations Registers data: only place-match  in Geonames. Bookselling town with one printer-bookseller, P. Elies listed in 1781 'Almanach de la librairie'.",2990355,46.323055555555555,0.4586111111111111
pq588,PÉRIGUEUX,NULL,PÉRIGUEUX,Bordeaux,France,Dordogne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Only match in Geonames for populated place. Listed as bookselling town in 1781 Almanach de la Librairie, with printer bookseller Arnaud Dalvy and bookseller Pierre Labonne Dubreuil.   ID notes for Confiscations Registers data: Only match in Geonames for populated place. Listed as bookselling town in 1781 Almanach de la Librairie, with printer bookseller Arnaud Dalvy and bookseller Pierre Labonne Dubreuil.",2987967,45.18333333333333,0.7166666666666667
pq589,Pérouse,NULL,Pérouse,Strasbourg,France,Belfort (territoire de),France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only match in Geonames for populated place.   ID notes for Confiscations Registers data: Only match in Geonames for populated place.,2987921,47.63666666666667,6.891666666666667
pq590,PERPIGNAN,NULL,PERPIGNAN,Perpignan,France,Pyrénées-Orientales,France,French,Bourbon France,0,0,0,1,1,0,0,0,0,NA,"ID notes for Confiscations Registers data: Only match in Geonames. Bookselling town with two printers and two booksellers listed in 1781 Almanach de la Librairie. Institutions: Technically Perpignan had a Conseil Superieur (founded 1660), rather than a Parlement, but functions were effectively similar. The University of Perpignan dates from 1349. The University was closed during the Revolution in 1794, and only refounded in 1971. There was also a military engineering school founded under Louis XIV.   ID notes for Confiscations Registers data: Only match in Geonames. Bookselling town with two printers and two booksellers listed in 1781 Almanach de la Librairie. Institutions: Technically Perpignan had a Conseil Superieur (founded 1660), rather than a Parlement, but functions were effectively similar. The University of Perpignan dates from 1349. The University was closed during the Revolution in 1794, and only refounded in 1971. There was also a military engineering school founded under Louis XIV.",2987914,42.6975,2.895277777777778
pq591,PIERRY,NULL,PIERRY,Châlons,France,Marne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Only match in geonames. Position near Epernay seems in right general direction from Paris to Bouillon, to whence the only consignment associated with this place was to be returned.   ID notes for Confiscations Registers data: Only match in geonames. Position near Epernay seems in right general direction from Paris to Bouillon, to whence the only consignment associated with this place was to be returned.",2987213,49.02,3.9405555555555556
pq592,PROVINS,NULL,PROVINS,Paris,France,Seine-et-Marne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Only match in Geonames. Bookselling town with one bookseller, Louis Michelin, listed in 1781 Almanach de la Librairie.   ID notes for Confiscations Registers data: Only match in Geonames. Bookselling town with one bookseller, Louis Michelin, listed in 1781 Almanach de la Librairie.",2985229,48.55,3.3
pq593,"QUESNOY, Le",Le Quesnoy,"QUESNOY, Le",Valenciennes,France,Nord,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: presumably Le Quesnoy, main settlement of that name in France: Geonames. Bookselling town with one bookseller, Andre Barbotin, listed in 1781 Almanach de la Librairie.   ID notes for Confiscations Registers data: presumably Le Quesnoy, main settlement of that name in France: Geonames. Bookselling town with one bookseller, Andre Barbotin, listed in 1781 Almanach de la Librairie.",3002420,50.24777777777778,3.636388888888889
pq594,RAMBOUILLET,NULL,RAMBOUILLET,Paris,France,Yvelines,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,NA,2984513,48.65,1.8333333333333335
pq595,RONCHAMP,NULL,RONCHAMP,Besançon,France,Haute-Saone,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Mining town in Burgundy-Franche-Comte region in Haute-Saone, between Vosges and Jura mountains 7°42?03?N 6°38?02?E: On route from Basle and Belfort to Paris (and perhaps Porrentruy also; and near Montbeliard border). Works coming from Ronchamps include large numbers of an almanach entitled 'Messager Boiteux de Basle', across several years, which appears to confirm identification.   ID notes for Confiscations Registers data: Mining town in Burgundy-Franche-Comte region in Haute-Saone, between Vosges and Jura mountains 7°42′03″N 6°38′02″E: On route from Basle and Belfort to Paris (and perhaps Porrentruy also; and near Montbeliard border). Works coming from Ronchamps include large numbers of an almanach entitled 'Messager Boiteux de Basle', across several years, which appears to confirm identification.",2982951,47.70055555555555,6.635833333333333
pq596,"ROULE, Le","Le Roule, Le Roulle","ROULE, Le",Rouen,France,Eure,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Appears to be Le Roule, part of Villers-sur-le-Roule, in Eure department of Normandy, on banks of the Seine. This also  fits to come extent geographically with imprint details for books in the sole consignment from Le Roule: 'Les Grands objets de la foi, ou les Myste?res, odes chantantes de?die?es a? Madame Louise-Marie de France', Avranches, of which the only edition in worldcat was indeed the 1774 Avranches edition published by Lecourt. Only other possible match in Geonames is Le Roulle in Haute-Vienne.   ID notes for Confiscations Registers data: Appears to be Le Roule, part of Villers-sur-le-Roule, in Eure department of Normandy, on banks of the Seine. This also  fits to come extent geographically with imprint details for books in the sole consignment from Le Roule: 'Les Grands objets de la foi, ou les Mystères, odes chantantes dédiées à Madame Louise-Marie de France', Avranches, of which the only edition in worldcat was indeed the 1774 Avranches edition published by Lecourt. Only other possible match in Geonames is Le Roulle in Haute-Vienne.",3002287,49.37972222222222,1.4461111111111111
pq597,SAINT CLOUD,St Cloud,SAINT CLOUD,Paris,France,Hauts-de-Seine,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: only significant match in Geonames   ID notes for Confiscations Registers data: only significant match in Geonames,2981041,48.84583333333333,2.202777777777778
pq598,SAINT-AMAND-LES-EAUX,St Amand; Saint-Armand,SAINT-AMAND-LES-EAUX,Valenciennes,France,Nord,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Significant town across the Belgian frontier, opposite Tournay, the place of publication of the only edition of the only confiscated work linked to Saint-Amand in the confiscation registers, viz 'La Theorie et pratique des marchands' i.e. 'La the?orie et la pratique de l'arithme?tique des marchands, ouvrage utile a? ceux qui veulent apprendre cette science sans le secours des mai?tres' (Tournai: de l'impr. de Adrien Serre?, 1773). Population around 8,000 in Napoleonic era.   ID notes for Confiscations Registers data: Significant town across the Belgian frontier, opposite Tournay, the place of publication of the only edition of the only confiscated work linked to Saint-Amand in the confiscation registers, viz 'La Theorie et pratique des marchands' i.e. 'La théorie et la pratique de l'arithmétique des marchands, ouvrage utile à ceux qui veulent apprendre cette science sans le secours des maîtres' (Tournai: de l'impr. de Adrien Serré, 1773). Population around 8,000 in Napoleonic era.",2981839,50.44694444444445,3.4305555555555554
pq599,SAINT-DENIS-lès-SENS,St Denis,SAINT-DENIS-lès-SENS,Burgundy,France,Yonne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Tentative identification. Content of sole confiscation associated with this St Denis links it to village of Cevannes, Burgundy (Yonne), home to Dupont de Nemours, since the confiscation related to St Denis is 'Instruction pour la paroisse de Chevannes pour ses deputes au bailliage de Nemours'. The most obvious candidate is therefore Saint-Denis-le-Sens [in C18 known merely as Saint-Denis], just North of printing centre of Sens on road/river route north (also both in the Yonne).   ID notes for Confiscations Registers data: Tentative identification. Content of sole confiscation associated with this St Denis links it to village of Cevannes, Burgundy (Yonne), home to Dupont de Nemours, since the confiscation related to St Denis is 'Instruction pour la paroisse de Chevannes pour ses deputes au bailliage de Nemours'. The most obvious candidate is therefore Saint-Denis-le-Sens [in C18 known merely as Saint-Denis], just North of printing centre of Sens on road/river route north (also both in the Yonne).",2980917,48.22805555555556,3.266111111111111
pq600,SAINTE MENEHOULD,Sainte Menehoult; Ste Menehoult; Ste Menehould,SAINTE MENEHOULD,Châlons,France,Marne,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: sole geonames fit.   ID notes for Confiscations Registers data: sole geonames fit.,2980400,49.083333333333336,4.9
pq601,SAINT-GERMAIN-EN-LAYE,Saint-Germain,SAINT-GERMAIN-EN-LAYE,Paris,France,Yvelines,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,"ID notes for Confiscations Registers data: Clearly Saint-Germain-en-Laye intended by this reference, which relates to an confiscation independent of regular inspections.   ID notes for Confiscations Registers data: Clearly Saint-Germain-en-Laye intended by this reference, which relates to an confiscation independent of regular inspections.",2979783,48.9,2.0833333333333335
pq602,SENLIS,NULL,SENLIS,Paris,France,Oise,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only major settlement with this name in France (Geonames)   ID notes for Confiscations Registers data: Only major settlement with this name in France (Geonames),2975088,49.2,2.5833333333333335
pq603,Septèmes-les-Vallons,Septemes,Septèmes-les-Vallons,Provence,France,Bouches-du-Rhône,France,French,Bourbon France,0,0,0,0,0,0,0,0,0,NA,ID notes for Confiscations Registers data: Only match in Geonames; population 598 in 1793.   ID notes for Confiscations Registers data: Only match in Geonames; population 598 in 1793.,2975020,43.39833333333333,5.365833333333334
