stn_abbreviated_title,edition,number_of_volumes,author_name,copies_ordered,date,full_book_title,darnton_record_id,client_name,client_code,total_number_of_volumes
Voyage de Pockocke dans l'orient,NA,4,Richard Pococke,3,1772-11-20,"Voyages de Richard Pockocke, membre de la Société royale, et de celle des antiquités de Londres, etc. en Orient, dans l'Egypte, l'Arabie, la Palestine, la Syrie, la Grèce, la Thrace, etc. etc.",949,Rigaud,cl1266,12
Voyage en différents pays de l'Europe en 1774-75 et 1776,8,2,Carlo Antonio Pilati di Tassulo (1733-1802),6,1778-11-25,"Voyages en différens pays de l'Europe, en 1774, 1775 et 1776, ou Lettres écrites de l'Allemagne, de la Suisse, de l'Italie, de Sicile et de Paris",950,Rigaud,cl1266,12
Vrai (La) communion,8,NA,Daniel de Superville,2,1774-10-14,Vrai communiant (Le) ou traité de la Sainte Cène et des moyens d'y bien participer,951,Rigaud,cl1266,NA
Histoire de la Bulle in cexua domini,8,2,NA,12,1770-08-06,NA,952,Rigaud,cl1266,24
Plaidoyer du général de Metz,NA,NA,NA,12,1770-10-19,NA,953,Rigaud,cl1266,NA
Réflexions sur le système de la marché médicinale,NA,NA,NA,12,1772-05-18,NA,954,Rigaud,cl1266,NA
Liturgie,4,NA,NA,5,1772-05-18,NA,955,Rigaud,cl1266,NA
Considérations sur la puissance de l'empire russe,8,2,NA,2,1772-09-21,NA,956,Rigaud,cl1266,4
Crysal ou les aventures d'une guinnée,12,NA,NA,6,1773-06-07,NA,957,Rigaud,cl1266,NA
Pièces fugitives en vers seulement,8,NA,NA,12,1773-06-07,NA,958,Rigaud,cl1266,NA
Livres philosophiques de Voltaire avec les poésies de M. Biron et autres,NA,NA,François-Marie Arouet dit Voltaire,20,1774-03-23,NA,959,Rigaud,cl1266,NA
Prières,NA,NA,NA,12,1774-04-15,NA,960,Rigaud,cl1266,NA
Nouveaux mélanges de Voltaire,8,14,François-Marie Arouet dit Voltaire,2,1774-11-07,NA,961,Rigaud,cl1266,28
Agatocrator traduit de l'allemand,NA,NA,NA,2,1777-05-23,NA,962,Rigaud,cl1266,NA
"Principes (Les) de la révolution justifiée dans un sermon, etc",NA,NA,NA,6,1777-05-23,NA,963,Rigaud,cl1266,NA
Mots effacés,NA,NA,NA,2,1777-10-24,NA,964,Rigaud,cl1266,NA
Mémoire pour les souverains de la communion de Berne,8,NA,NA,2,1779-11-22,NA,965,Rigaud,cl1266,NA
Mémoire de Mademoiselle Bertrane,NA,NA,NA,2,1780-06-12,NA,966,Rigaud,cl1266,NA
Richard etc,12,2,NA,6,1780-06-12,NA,967,Rigaud,cl1266,12
Naturelle de l'agriculture,NA,NA,NA,2,1782-07-12,NA,968,Rigaud,cl1266,NA
France illustrée par Tarpin,NA,NA,NA,1,1783-02-03,NA,969,Rigaud,cl1266,NA
Essais historique sur les possessions des slaves en Europe,NA,1,NA,6,1784-03-15,NA,970,Rigaud,cl1266,6
Histoire ancienne de Rollin,NA,NA,"Jacques Tailhié, abbé (vers 1700-1778)",1,1773-05-11,"Abrégé de l'histoire ancienne de Monsieur Rollin, par Monsieur l'abbé Tailhié",971,Fontanel,cl1224,NA
Abrégé de l'histoire ancienne par Tailhé,NA,NA,"Jacques Tailhié, abbé (vers 1700-1778)",4,1775-03-04,"Abrégé de l'histoire ancienne de Monsieur Rollin, par Monsieur l'abbé Tailhié",972,Fontanel,cl1224,NA
Abrégé de l'histoire ancienne par Tailhé,NA,NA,"Jacques Tailhié, abbé (vers 1700-1778)",4,1775-04-14,"Abrégé de l'histoire ancienne de Monsieur Rollin, par Monsieur l'abbé Tailhié",973,Fontanel,cl1224,NA
Abrégé de l'histoire ancienne par Tailhé,NA,NA,"Jacques Tailhié, abbé (vers 1700-1778)",4,1775-04-24,"Abrégé de l'histoire ancienne de Monsieur Rollin, par Monsieur l'abbé Tailhié",974,Fontanel,cl1224,NA
Abrégé de l'histoire ecclésiastique de Turretin,8,2,Jean-Alphonse Turrettini,2,1772-09-22,"Abrégé de l'histoire ecclésiastique depuis la naissance du Christ juqu'à l'an MDCC, par Jean-Alphonse Turretin, pastuer & professeur en théologie…",975,Fontanel,cl1224,4
Mém... de l'histoire universelle,NA,NA,Mathurin Veyssière de Lacroze,13,1781-02-14,"Abrégé de l'histoire universelle, par feu M. La Croze ; revu, continué et enrichi de quelques notes par Formey",976,Fontanel,cl1224,NA
Grammaire française,NA,NA,Pierre Raustaut,2,1775-03-04,"Abrégé des principes de la grammaire françoise, par Monsieur Restaut",977,Fontanel,cl1224,NA
Grammaire française de Restaut,NA,NA,Pierre Restaut,2,1775-04-14,"Abrégé des principes de la grammaire françoise, par Monsieur Restaut",978,Fontanel,cl1224,NA
Grammaire française de Restaut,NA,NA,Pierre Restaut,2,1775-04-24,"Abrégé des principes de la grammaire françoise, par Monsieur Restaut",979,Fontanel,cl1224,NA
Grammaire française de Restaut,NA,NA,Pierre Restaut,13,1781-02-14,"Abrégé des principes de la grammaire françoise, par Monsieur Restaut",980,Fontanel,cl1224,NA
Adèle et Théodore,NA,NA,"Caroline du Crest, Comtesse de Genlis",13,1782-06-10,"Adèle et Théodore, ou Lettres sur l'éducation",981,Fontanel,cl1224,NA
Albert moderne,NA,NA,Pons-Augustin Alletz,13,1782-06-10,"Albert moderne (L'), ou recueil de secrets approuvés, nouvelle édition, augmentée du secret pour détruire le ver solitaire, pratique à Morat en Suisse",982,Fontanel,cl1224,NA
Amants (Les) vertueux,NA,NA,Abbé Hélaine,4,1775-03-04,Amans (Les) vertueux ou lettres d'une jeune dame écrites de la campagne à son amie à Londres (par l'abbé Hélaine) ouvrage traduit de l'anglois,983,Fontanel,cl1224,NA
Américains (Les) par M. de Beaumont,NA,NA,Jeanne-Marie Leprince de Beaumont,2,1773-05-11,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,984,Fontanel,cl1224,NA
Américains (Les),NA,NA,Jeanne-Marie Leprince de Beaumont,4,1773-07-05,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,985,Fontanel,cl1224,NA
Américains (Les) par M. de Beaumont,12,6,Jeanne-Marie Leprince de Beaumont,1,1775-10-18,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,986,Fontanel,cl1224,6
Américains (Les) par M. de Beaumont,NA,NA,Jeanne-Marie Leprince de Beaumont,1,1775-03-04,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,987,Fontanel,cl1224,NA
Américains (Les) par M. de Beaumont,NA,NA,Jeanne-Marie Leprince de Beaumont,1,1775-04-14,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,988,Fontanel,cl1224,NA
Réflexion américaine par madame de,NA,NA,Jeanne-Marie Leprince de Beaumont,1,1775-04-24,Américaines (Les) ou la preuve de la religion chrétienne par les lumières naturelles,989,Fontanel,cl1224,NA
Ami (L') des enfants à l'usage des écoles de la campagne,NA,NA,Friedrich Eberhard von Rochow,13,1781-02-14,"Ami (L') des enfans à l'usage des écoles de la campagne, par M. de Rochow",990,Fontanel,cl1224,NA
Ami (L') des enfants,NA,NA,Friedrich Eberhard von Rochow,13,1782-06-10,"Ami (L') des enfans à l'usage des écoles de la campagne, par M. de Rochow",991,Fontanel,cl1224,NA
Amis des enfants ou fables,NA,NA,Joseph Reyre,6,1773-05-11,"Ami (L') des enfans, avec des fables convenables à leur âge",992,Fontanel,cl1224,NA
Ami des enfants,NA,NA,Abbé Joseph Reyre,4,1773-07-05,"Ami (L') des enfans, avec des fables convenables à leur âge, par M. l’abbé de ***",993,Fontanel,cl1224,NA
Amitié après la mort,8,NA,Elisabeth Singer Rowe,1,1775-10-18,"Amitié (L') après la mort, contenant les lettres des morts aux vivans, et les lettres morales et amusantes, traduit de l'anglois",994,Fontanel,cl1224,NA
An (L') 2440,NA,NA,Louis-Sébastien Mercier,4,1775-03-04,An (L') deux mille quatre cent quarante : rêve s'il en fût jamais,995,Fontanel,cl1224,NA
An (L') 2440,NA,NA,Louis-Sébastien Mercier,4,1775-04-14,An (L') deux mille quatre cent quarante : rêve s'il en fût jamais,996,Fontanel,cl1224,NA
An (L') 2440,NA,NA,Louis-Sébastien Mercier,4,1775-04-24,An (L') deux mille quatre cent quarante : rêve s'il en fût jamais,997,Fontanel,cl1224,NA
An (L') 2440,NA,NA,Louis-Sébastien Mercier,6,1782-06-10,An (L') deux mille quatre cent quarante : rêve s'il en fût jamais,998,Fontanel,cl1224,NA
Abrégé du dictionnaire de Bayle,8,NA,François-Marie de Marsy et Jean-Baptiste René Robinet,2,1775-03-04,"Analyse raisonnée de Bayle, ou abrégé méthodique de ses ouvrages, particulièrement de son ""Dictionnaire historique et critique"", dont les remarques ont été fondues dans le texte, pour former un corps instructif et agréable de lectures suivies",999,Fontanel,cl1224,NA
Abrégé du dictionnaire de Bayle,NA,NA,François-Marie de Marsy et Jean-Baptiste René Robinet,2,1775-04-14,"Analyse raisonnée de Bayle, ou abrégé méthodique de ses ouvrages, particulièrement de son ""Dictionnaire historique et critique"", dont les remarques ont été fondues dans le texte, pour former un corps instructif et agréable de lectures suivies",1e3,Fontanel,cl1224,NA
Abrégé du dictionnaire de Bayle,NA,NA,François-Marie de Marsy et Jean-Baptiste René Robinet,2,1775-04-24,"Analyse raisonnée de Bayle, ou abrégé méthodique de ses ouvrages, particulièrement de son ""Dictionnaire historique et critique"", dont les remarques ont été fondues dans le texte, pour former un corps instructif et agréable de lectures suivies",1001,Fontanel,cl1224,NA
Anarchie médicinale (L'),NA,NA,Jean-Emmanuel Gilibert,6,1772-11-30,"Anarchie (L') médicinale ou  la médecine considérée comme nuisible à la société / par M. J.E. Gilibert, docteur en médecine de la Faculté de Montpellier, aggrégé au Collège des médecins de Lyon, professeur de botanique, d'anatomie & de chirurgie",1002,Fontanel,cl1224,NA
Anecdotes du séjour de Charles XII,NA,NA,Friedrich Ernst von Fabrice,2,1773-05-11,"Anecdotes du séjour du roi de Suède à Bender, ou lettres de Mr. le Baron de Fabrice, pour servir d'éclaircissement à l'histoire de Charles XII",1003,Fontanel,cl1224,NA
Anecdotes du séjour de Charles XII,NA,NA,Friedrich Ernst von Fabrice,4,1773-07-05,"Anecdotes du séjour du roi de Suède à Bender, ou lettres de Mr. le Baron de Fabrice, pour servir d'éclaircissement à l'histoire de Charles XII",1004,Fontanel,cl1224,NA
Anecdotes du séjour de Charles Douze à Londres,NA,NA,Friedrich Ernst von Fabrice,1,1775-10-18,"Anecdotes du séjour du roi de Suède à Bender, ou lettres de Mr. le Baron de Fabrice, pour servir d'éclaircissement à l'histoire de Charles XII",1005,Fontanel,cl1224,NA
Annales de la vertu ou cours d'histoire,NA,NA,"Caroline du Crest, Comtesse de Genlis",6,1782-06-10,"Annales de la vertu, ou Cours d'histoire à l'usage des jeunes personnes",1006,Fontanel,cl1224,NA
Annales politiques,NA,NA,Charles-Irénée Castel de Saint-Pierre,4,1773-05-11,"Annales politiques, de feu monsieur Charles Irénée Castel, abbé de St. Pierre, de l'Académie françoise",1007,Fontanel,cl1224,NA
Malheurs de l'abbé de St. Pierre,NA,NA,Charles-Irénée Castel de Saint-Pierre,4,1773-07-05,"Annales politiques, de feu monsieur Charles Irénée Castel, abbé de St. Pierre, de l'Académie françoise",1008,Fontanel,cl1224,NA
Annales politiques par l'abbé de Saint Pierre,12,2,Charles-Irénée Castel de Saint-Pierre,1,1775-10-18,"Annales politiques, de feu monsieur Charles Irénée Castel, abbé de St. Pierre, de l'Académie françoise",1009,Fontanel,cl1224,2
Année champêtre,8,3,Jean-Paul de Rome d'Ardenne,1,1775-10-18,Année champêtre : qui traite de ce qu'il convient de faire chaque mois dans le potager,1010,Fontanel,cl1224,3
Collection des œuvres de Young,12,NA,Arthur Young,4,1775-10-18,"Arithmétique politique : addressée aux Sociétés oeconomiques établies en Europe, Young ; trad. de l'anglois par Fréville",1011,Fontanel,cl1224,NA
Au mémoire de la Germanie délivrée,12,2,Johann Christophe Gottsched,1,1775-10-18,Arminius ou la Germanie délivrée,1012,Fontanel,cl1224,2
Art (L') d'observer,12,2,Jean Senebier,4,1775-03-04,Art (L') d'observer,1013,Fontanel,cl1224,8
Art (L') d'observer,NA,NA,Jean Senebier,4,1775-04-14,Art (L') d'observer,1014,Fontanel,cl1224,NA
Art (L') d'observer,NA,NA,Jean Senebier,4,1775-04-24,Art (L') d'observer,1015,Fontanel,cl1224,NA
Principes artes medicae,NA,5,Albert de Haller,2,1773-05-11,"Artis medicae Principes : Hippocrates, Aretaeus, Alexander, Aurelianus, Celsus, Rhazis, recensuit, praefatus est Albertus de Haller",1016,Fontanel,cl1224,10
Avis au peuple sur sa santé,NA,NA,Samuel Auguste André David Tissot,13,1781-02-14,Avis au peuple sur sa santé,1017,Fontanel,cl1224,NA
Barbier (Le) de Séville,NA,NA,Pierre-Augustin Caron de Beaumarchais,12,1775-10-18,"Barbier (Le) de Séville, ou la Précaution inutile",1018,Fontanel,cl1224,NA
Bélisaire de Marmontel,NA,NA,Jean-François Marmontel,2,1775-03-04,Bélisaire,1019,Fontanel,cl1224,NA
Bélisaire par Marmontel,NA,NA,Jean-François Marmontel,2,1775-04-14,Bélisaire,1020,Fontanel,cl1224,NA
Bélisaire par Marmontel,NA,NA,Jean-François Marmontel,2,1775-04-24,Bélisaire,1021,Fontanel,cl1224,NA
Bibles (sainte) avec les argumens et reflections,NA,NA,Jean-Frédéric Ostervald,2,1773-05-11,"Bible (La Sainte) par les pasteurs et professeurs de l’Eglise de Genève, avec les Arguments et Réflexions sur les chapitres de l’Ecriture Sainte et des Notes, par J.-F. Ostervald",1022,Fontanel,cl1224,NA
Bible,NA,NA,Jean-Frédéric Ostervald,4,1773-07-05,"Bible (La Sainte) par les pasteurs et professeurs de l’Eglise de Genève, avec les Arguments et Réflexions sur les chapitres de l’Ecriture Sainte et des Notes, par J.-F. Ostervald",1023,Fontanel,cl1224,NA
Bibliothèque de campagne,12,24,NA,1,1775-10-18,Bibliothèque de campagne ou Amusement de l'esprit et du cœur,1024,Fontanel,cl1224,24
Bonheur (Le) par Helvétius,NA,NA,Claude-Adrien Helvétius,4,1773-05-11,Bonheur (Le): poème en six chants ; avec des fragmens de quelques épîtres : ouvrages posthumes,1025,Fontanel,cl1224,NA
Brouette (La) du vinaigrier,NA,NA,Louis-Sébastien Mercier,12,1775-10-18,Brouette (La) du vinaigrier: drame en trois actes,1026,Fontanel,cl1224,NA
Bru = Brouette (La) du vinaigrier,4,NA,Louis-Sébastien Mercier,6,1782-05-24,Brouette (La) du vinaigrier: drame en trois actes,1027,Fontanel,cl1224,NA
Celsius Aurelianus,NA,NA,Albert de Haller,6,1781-02-14,"Caelii Aureliani De morbis acutis & chronicis libri VIII / Jo. Conradus Amman recensuit, emaculavit, notulasque adjecit ; accedunt seorsim Theod. Janss. ab Almeloveen in Caelium Aurelianum notae & animadversiones ... & ejusdem Lexicon Caelianum cum indicibus locupletissimis",1028,Fontanel,cl1224,NA
Celsius Aurelianus,NA,NA,Albert de Haller,1,1775-04-24,"Caelii Aureliani De morbis acutis & chronicis libri VIII, Jo. Conradus Amman recensuit, emaculavit, notulasque adjecit ; accedunt seorsim Theod. Janss. ab Almeloveen in Caelium Aurelianum notae & animadversiones ... & ejusdem Lexicon Caelianum cum indicibus locupletissimis",1029,Fontanel,cl1224,NA
Œuvres de Crébillon,NA,NA,Claude Prosper Jolyot de Crébillon (1707-1777),2,1773-05-11,Collection complète des œuvres de Crébillon le fils,1030,Fontanel,cl1224,NA
Collections des œuvres de JJ,NA,NA,Jean-Jacques Rousseau,2,1773-05-11,Collection complète des œuvres de Jean-Jacques Rousseau,1031,Fontanel,cl1224,NA
Collection complètes des œuvres de J.J. Rousseau,NA,NA,Jean-Jacques Rousseau,6,1775-04-14,Collection complète des œuvres de Jean-Jacques Rousseau,1032,Fontanel,cl1224,NA
Collection complètes des œuvres de J.J. Rousseau,NA,NA,Jean-Jacques Rousseau,6,1775-04-24,Collection complète des œuvres de Jean-Jacques Rousseau,1033,Fontanel,cl1224,NA
Œuvres complètes de Jean Jacques Rousseau,NA,NA,Jean-Jacques Rousseau,13,1781-02-14,Collection complète des œuvres de Jean-Jacques Rousseau,1034,Fontanel,cl1224,NA
Collection complète de JJ Rousseau,12,NA,Jean-Jacques Rousseau,13,1782-05-24,Collection complète des œuvres de Jean-Jacques Rousseau,1035,Fontanel,cl1224,NA
Collection complètes des œuvres de Dorat,NA,NA,Claude-Joseph Dorat,12,1775-10-18,Collection complète des œuvres de M. Dorat,1036,Fontanel,cl1224,NA
Collections des œuvres de Mme Riccoboni,NA,NA,Marie Jeanne de Heurles Laboras de Mézières dite Madame Riccoboni,2,1772-11-30,Collection complète des œuvres de Madame Riccoboni,1037,Fontanel,cl1224,NA
Collection complètes des œuvres de J.J. Rousseau,NA,NA,Jean-Jacques Rousseau,6,1775-03-04,Collection complètes des œuvres de Jean-Jacques Rousseau,1038,Fontanel,cl1224,NA
Colporteur de Chevrier,NA,NA,François Antoine de Chevrier,6,1773-05-11,"Colporteur (Le), histoire morale et critique",1039,Fontanel,cl1224,NA
Confessions de JJ Rousseau,8,2,Jean-Jacques Rousseau,13,1782-06-10,"Confessions (Les) de J.-J. Rousseau, suivies de Les rêveries du promeneur solitaire",1040,Fontanel,cl1224,26
Contemplation de la nature par Bonnet,12,2,Charles Bonnet,4,1772-09-22,Contemplation de la nature,1041,Fontanel,cl1224,8
Contes de la Fontaine,NA,NA,Jean de la Fontaine,2,1775-04-24,Contes et nouvelles en vers,1042,Fontanel,cl1224,NA
Contes de la Fontaine,NA,NA,Jean de la Fontaine,6,1773-05-11,"Contes et nouvelles en vers, de la Fontaine",1043,Fontanel,cl1224,NA
Contes de la Fontaine,NA,NA,Jean de la Fontaine,4,1773-07-05,"Contes et nouvelles en vers, de la Fontaine",1044,Fontanel,cl1224,NA
Contes de la Fontaine,12,2,Jean de la Fontaine,2,1775-03-04,"Contes et nouvelles en vers, de la Fontaine",1045,Fontanel,cl1224,4
Contes de la Fontaine,NA,NA,Jean de la Fontaine,6,1775-04-14,"Contes et nouvelles en vers, de la Fontaine",1046,Fontanel,cl1224,NA
Contes moraux de Marmontel,NA,NA,Jean-François Marmontel,3,1775-04-14,Contes moraux de Marmontel,1047,Fontanel,cl1224,NA
Contes moraux de Marmontel,NA,NA,Jean-François Marmontel,4,1775-04-24,Contes moraux de Marmontel,1048,Fontanel,cl1224,NA
Idylles de Gessner avec les contes de Diderot,NA,NA,Salomon Gessner et Denis Diderot,2,1775-04-24,Contes moraux et nouvelles idylle,1049,Fontanel,cl1224,NA
Idylles de Gessner avec les contes de Diderot,8,NA,Solomon Gessner et Denis Diderot,2,1775-03-04,Contes moraux et nouvelles idylles,1050,Fontanel,cl1224,NA
Idylles de Gessner avec les contes de Diderot,NA,NA,Salomon Gessner et Denis Diderot,2,1775-04-14,Contes moraux et nouvelles idylles,1051,Fontanel,cl1224,NA
