ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code
NA,"Dictionnaire philosopho-théologique portatif: contenant l'accord de la véritable philosophie avec la saine théologie, & réfutation des faux principes établis dans les écrits de nos philosophes modernes. Avec des notes à la fin de l'ouvrage, analogues aux principaux articles de ce dictionnaire","Paulian, Aimé-Henri",1770,Nismes,bk0000368
NA,"Dialogue entre Joseph II, Empereur des Romains, Giovanni Braschi, pape sous le nom de Pie VI, et le Comte de Lauraguais",NA,1782,Rome,bk0000369
NA,Diversités galantes et litteraires,NA,1778,London; Paris,bk0000370
NA,"Documens de l'Ecriture-sainte & des SS. Peres pour les personnes du sexe, où sont compris les documens des jeunes filles, des vierges et des veuves",NA,1783,Turin,bk0000372
NA,"Ecclésiastique (l') citoyen, ou lettres sur les moyens de rendre les personnes, les établissemens & les biens de l'Eglise encore plus utiles à l'etat & même à la religion ",NA,NA,n.pl.,bk0000373
NA,"Education morale, ou, Réponse à cette question proposée en 1765 par la Société des arts et sciences de Harlem: comment doit-on gouverner l'esprit et le coeur d'un enfant, pour le faire parvenir un jour à l'état d'hommes heureux et utile?","Comparet, Jean-Antoine",1770,Geneva,bk0000374
NA,"Esquisse intéressant, du tableau fidèle des causes qui ont occasioné les révolutions actuelles de l'Amérique",NA,1783,Philadelphia,bk0000375
NA,Etrennes (les) du sage: Quatrains,NA,NA,Athéopolis,bk0000376
NA,Court examen de la thèse de Mr. l'abbé de Prades et observations sur son Apologie,"Boullier, David Renaud",1753,Amsterdam,bk0000377
NA,"Ecole (l') de la vertu, ou lettres morales utiles à toutes personnes pour se conduire dans le monde, principalement à la jeunesse",NA,1772,Poitiers,bk0000378
NA,[Véritable (le) Enchiridion],NA,NA,n.pl.,bk0000379
NA,"Etrennes d'un médecin, ouvrage où l'on donne les moyens sûrs de remédier promptement aux différens accidens qui menacent la vie",NA,NA,Nyon,bk0000381
NA,Exposition raisonnée des différentes méthodes d'administrer le mercure,"Horne, Jacques [de]",NA,n.pl.,bk0000382
NA,Esprit de Saurin: ouvrage utile à toutes les familles chrétiennes,"Durand, François-Jacques",1767,Lausanne,bk0000383
NA,Esprit de Saurin: ouvrage utile à toutes les familles chrétiennes,"Saurin, Jacques",1767,Lausanne,bk0000383
NA,"Entretiens sur la franc-maçonnerie, par un philosophe bien digne d'en être","Lessing, Gotthold Ephraim",NA,n.pl.,bk0000385
NA,Entretiens (les) du Palais Royal,"Caraccioli, Louis-Antoine [de]",1787,Paris; Utrecht,bk0000386
NA,Entretiens (les) du Palais Royal,"Mercier, Louis-Sébastien",1787,Paris; Utrecht,bk0000386
NA,Essai sur le caractère et les moeurs des françois comparées à celles des Anglois,"Andrews, John",1776,London,bk0000387
NA,"Folette, ou l'Enfant gâté","Vadé, Jean Joseph",NA,n.pl.,bk0000388
NA,"Economie (l') de la vie humaine, trad. sur un manuscrit indien, composé par un ancien Bramine","Dodsley, Robert",1783,Yverdon,bk0000390
NA,"Essai sur le caractère, les moeurs et l'esprit des femmes dans les différens siècles","Thomas, Antoine-Leonard.",1772,Lausanne; Paris,bk0000392
NA,"Essai contre l'abus du pouvoir des souverains et juste idée du gouvernement d'un bon prince, suivi du tocsin contre le despotisme du souverain, par M***, avocat",NA,1776,London,bk0000393
NA,Essai sur l'éducation militaire avec un abrégé de la constitution politique de l'Angleterre,"Lochée, Lewis",1782,Amsterdam,bk0000394
NA,Essais sur l'administration,"Arcq, Philippe-Auguste de Sainte-Foix [chevalier d']",1786,n.pl.,bk0000395
NA,"Expériences pour servir à l'histoire de la génération des animaux et des plantes, par M. l'Abbé Spallanzani. Avec une Ebauche de l'histoire des êtres organisés avant leur fécondation, par Jean Senebier","Spallanzani, Lazzaro",1785-1786,Geneva,bk0000396
NA,"Etrennes de l'Empereur de la Chine aux souverains de l'Europe pour l'année 1782. Avec un plan de pacification proposé par le monarque chinois, & ses instructions au mandarin Chou-King ... son plénipotentiaire au congrès proposé pour rétablir la paix entre les puissances européennes",NA,1782,Constantinople,bk0000397
NA,Extrait du Dictionnaire historique et critique,"Bayle, Pierre",1780,Amsterdam,bk0000398
NA,Esprit de Guillaume-Thomas Raynal,"Raynal, Guillaume-Thomas-François",NA,n.pl.,bk0000399
NA,"Evelina, ou L'entrée d'une jeune personne dans le monde","Burney d'Arblay, Frances",NA,n.pl.,bk0000401
NA,"Etat present des Indes hollandaises, contenant une peinture vraie et fidèle du gouvernement, de l'administration et de la conduite des Hollandais dans les Indes-Orientales","Firmin, Philippe",NA,Batavia,bk0000402
NA,"Essai sur l'état présent, naturel, civil et politique de la Suisse: ou lettres adressées à Guillaume Melmoth, écuyer, par Guillaume Coxe","Coxe, William",1781-1782,n.pl.,bk0000403
NA,"Ecole (l') des jeunes demoiselles, ou Lettres d'une mère vertueuse à sa fille, avec les réponses de la fille à sa mère, recueillies et publiées par M. l'abbé Reyre","Reyre, Joseph",1786,Paris,bk0000404
NA,"Excursion dans les mines du Haut Faucigny, et description de deux nouvelles routes pour aller sur le Buet et le Breven, avec une notice sur le Jardin  ","Berchem, Jacob-Pierre Berthout [van]",1787,Lausanne,bk0000405
NA,"Egaremens (les) du coeur et de l'esprit, ou Mémoires de Mr de Meilcour","Crébillon, Claude Prosper Jolyot de",1765,Amsterdam,bk0000406
NA,Education (de l') d'un jeune seigneur,"Baudouin, Nicolas",1728,Paris,bk0000407
NA,"Entretiens, drames et contes moraux, à l'usage des enfants, par Mme de La Fite","La Fite, Marie-Élisabeth Bouée [Mme de]",1784,La Haye,bk0000408
NA,"Elémens de psycologie, ou Leçons élémentaires sur l'âme à l'usage des enfans, par J. H. Campe... ouvrage traduit de l'allemand","Campe, Joachim Heinrich",NA,n.pl.,bk0000409
NA,"Mon Elève, ou Emile instituteur: nouvelle éducation morale","Witel, Jérémie",1786,Neuchâtel,bk0000410
NA,"Elévation à Dieu sur tous les mysteres de la religion chrétienne, ouvrage posthume de messire Jacques-Benigne Bossuet, evêque de Meaux","Bossuet, Jacques Bénigne",1753,Paris,bk0000411
NA,"Essai sur quelques changemens qu'on pourrait faire dès à présent dans les loix criminelles de France, par un honnête homme, qui depuis qu'il connoit ces loix, n'est pas bien sûr de n'être pas pendu un jour ","Lally-Tollendal, Trophime-Gérard [marquis de]",1786,Paris,bk0000412
NA,"Fille (la) de seize ans, drame en 3 actes","Müller von Friedberg, Karl",1785,Neuchâtel,bk0000413
NA,Nouvelle grammaire angloise... par J.-B. Robinet et J.-B. Dehaynin,"Robinet, Jean-Baptiste-René",1785,Amsterdam,bk0000414
NA,Nouvelle grammaire angloise... par J.-B. Robinet et J.-B. Dehaynin,"Dehaynin, J.-B.",1785,Amsterdam,bk0000414
NA,Observations sur les maladies vénériennes,"Sanches, Antonio Nuñes Ribeiro",1785,Paris,bk0000416
NA,Nouvelle et parfaite grammaire françoise et allemande,"Poitevin, François Louis",1768,Bienne,bk0000417
NA,Fat (le) corrigé. Histoire Morale,NA,1783,Lausanne,bk0000418
NA,Esprit (l') de Voltaire dans ses écrits,"Nonnotte, Claude-François",1779,Paris,bk0000419
NA,Flaçons (les),"Genlis, Stéphanie Félicité [comtesse de]",NA,n.pl.,bk0000420
NA,Favori (le) de la fortune,"Seally, John",1779,Amsterdam; Paris,bk0000421
NA,Fables (les) d'Esope,Aesop,NA,n.pl.,bk0000422
NA,"[Femmes célèbres, ou les françoises]",NA,NA,n.pl.,bk0000423
NA,"Géographie universelle, exposée dans les différentes méthodes qui peuvent abréger l'étude & faciliter l'usage de cette science","Buffier, Claude",1783,Lyon,bk0000424
NA,"Petite guerre (la), ou traite du service des troupes legeres en campagne",Grandmaison [Capitaine de],NA,n.pl.,bk0000425
NA,"Génie (le) de Pétrarque, ou Imitation en vers françois de ses plus belles poésies, précédée de la vie de cet homme célèbre","Roman, Jean-Joseph-Thérèse",1778,Parma,bk0000426
NA,"Génie (le) de Pétrarque, ou Imitation en vers françois de ses plus belles poésies, précédée de la vie de cet homme célèbre",Pétrarque,1778,Parma,bk0000426
NA,"Géographie moderne, précédée d'un petit Traité de la sphère et du globe, ornée de traits d'histoire naturelle et politique et terminée par une géographie ecclésiastique... par M. l'abbé Nicolle de La Croix. Nouvelle édition... augmentée ","Lacroix, Louis-Antoine Nicolle [de]",1752,Paris,bk0000427
NA,"George Wrey, ou Le Bouquet du coeur. Commédie en un acte & en prose, mêlée de vaudevilles. Par M. de La G***",La G*** [de],1785,Geneva,bk0000429
NA,"Galerie de l'ancienne cour, ou, Mémoires anecdotes pour servir a l'histoire des regnes de Louis XIV et de Louis XV",NA,1787,Maestricht,bk0000430
NA,"Grammaire des dames, ou nouveau traité d'orthographe françoise: réduite aux règles les plus simples, et justifiée par des morceaux choisis de poésie, d'histoire, etc.: ouvrage dédié à madame la comtesse de Genlis  ","Barthélemy, Louis",1785,Geneva,bk0000431
NA,"Gouttes (les) glaciales helvétiques éprouvées dans nombre de maladies, et traité sur l'usage des gouttes mercurielles dans tous les maux vénériens","Langhans, Daniel",1759,Geneva; Lyon,bk0000432
NA,Collection de pièces intéressantes et authentiques concernant la vie & les derniers jours de Frédéric le Grand,"Hertzberg, Ewald Friedrich [von]",1787,Neuchâtel,bk0000433
NA,"Histoire des gouvernemens du nord ou de l'origine et des progrès du gouvernement des Provinces-Unies, du Danemark, de la Suède, de la Russie et de la Pologne jusqu'en 1777, ouvrage traduit de l'anglois de M. Williams, dans lequel on développe les ressources et l'état actuel des gouvernements du nord ","Williams, John",1780,Yverdon,bk0000436
NA,"Histoire universelle, Jacques Auguste de Thou; avec la suite par Nicolas Rigault; les Mémoires de la vie de l'auteur, un recueil de pièces concernant sa personne & ses ouvrages ...; le tout traduit sur la nouvelle édition latine de Londres; et augmenté de remarques historiques et critiques de Casaubon, de Du Plessis Mornay, G. Laurent, Ch. de L'Ecluse, Guy Patin, P. Bayle. J. Le Duchat, & autres; suivant la copie imprimée à Londres","Thou, Jaques-Auguste [de]",1742,Basle,bk0000440
NA,"Histoire de l'homme: considéré dans ses loix, dans ses arts, dans ses sciences, dans ses moeurs, dans ses usages et dans sa vie privée","Fournier, Achille",1781,Yverdon,bk0000442
NA,"Histoire intéressante de Madame la duchesse de C***, écrite par elle-même","Genlis, Stéphanie Félicité [comtesse de]",1783,Lausanne,bk0000443
NA,"Histoire du peuple d'Israël, depuis la création du monde jusqu'au retour de la captivité de Babylone, tirée de l'Écriture sainte, par Jean-Louis Maizonnet","Maizonnet, Jean-Louis",1778-1779,Dordrecht,bk0000445
NA,"Histoire de Marguerite fille de Suzon, nièce de Dxx Bxxxxx ",NA,1784,n.pl.,bk0000446
NA,"Choix de poésies légères, contenant les quatre heures de la toilette des dames, Parapilla, les Saisons par Bernard, les Elémens, &c.",NA,1783,Nyon,bk0000447
NA,[Homme (l')],NA,NA,n.pl.,bk0000449
NA,Histoire d'un voyage fait aux Isles Malouines,"Pernety, Antoine-Joseph",NA,n.pl.,bk0000450
NA,"Histoire de Monsieur Montague, traduite de l'anglois ",NA,1783,Lausanne,bk0000451
NA,"Histoire raisonnée des opérations militaires et politiques de la dernière guerre, suivie d'observations sur la révolution qui est arrivée dans les moeurs et sur celle qui est sur le point d'arriver dans la Constitution d'Angleterre, par M. Joly de St-Valier ","Saint-Valier, Joly [de]",1783,Liège,bk0000452
NA,"Homme (l') universel, traduit de l'espagnol de Baltasar Gracien","Gracián, Baltasar",1729,Amsterdam,bk0000454
NA,"Histoire d'Agathon, ou tableau philosophique des moeurs de la Gréce","Wieland, Christoph Martin",1778,Leiden,bk0000455
NA,Justification de M. Necker sur les imputations de M. de Calonne,NA,1787,n.pl.,bk0000456
NA,"Histoire d'Assyrie, ou Histoire des monarchies de Ninive, de Babylone et d'Ecbatane","Delisle de Sales, Jean-Baptiste-Claude Izoard",1780,Paris,bk0000457
NA,"Grand (le) Grimoire, avec la grande clavicule de Salomon et la magie noire, ou les forces infernales du grand Agrippa, pour découvrir sous les trésors cachés et se faire obéir à tous les esprits suivi de tous les arts magiques ",NA,NA,n.pl.,bk0000458
NA,Honnêtetés (les) littéraires,"Voltaire, François Marie Arouet",1767,n.pl.,bk0000459
NA,Hipparchie et Cratès; conte philosophique renouvellé des Grecs. Par un habitant de Potsdam,"Dantal, Charles",1787,n.pl.,bk0000460
NA,"Hermite (l') philosophe, ou lettres et réflexions d'un h'omme du monde qui vit dans la retraite",NA,NA,n.pl.,bk0000461
NA,"Homme-sans-façon (l'); ou, Lettres d’un voyageur allant de Paris à Spa",Jehin [abbé],1786,n.pl.,bk0000463
NA,"Cauchoise (la), ou Mémoires d'une courtisanne célèbre",NA,NA,n.pl.,bk0000464
NA,Nouveau code criminel pour le grand duché de Toscane... traduit de l'italien,"Leopold II, Austrian Emperor",1787,Lausanne,bk0000465
NA,"Jeannette seconde, ou la Nouvelle Paysanne parvenue","Gaillard, Pierre-Alexandre",1759,Francfort,bk0000467
NA,"Nuits (les) Clémentines: Poëme en IV Chants, sur la mort de Clément XIV","Bertòla De' Giorgi, Aurelio",1778,Rotterdam,bk0000468
NA,"Institutions de médecine pratique, traduites sur la quatrième et dernière édition de l'ouvrage anglais de M. Cullen... par M. Pinel","Cullen, William",1785-1786,Paris,bk0000469
NA,Institution des enfans: imprimé ci-devant sous le titre impropre d'Abrégé de toutes les sciences à l'usage des enfans de six ans jusqu'à douze ,"Formey, Jean Henri Samuel",NA,n.pl.,bk0000470
NA,Journal historique du voyage fait au Cap de Bonne-Espérance par feu M. l'abbé de La Caille... Précédé d'un discours sur la vie de l'auteur,"La Caille, Nicolas-Louis [de] [abbé]",1763,Paris,bk0000471
NA,"Intrigue (l') du cabinet, sous Henri IV et Louis XIII, terminée par la Fronde, par M. Anquetil ","Anquetil, Louis-Pierre",1782,Maestricht,bk0000472
NA,"Agrémens des campagnards dans la chasse des oiseaux, et le plaisir des grands seigneurs dans les oiseaux de fauconnerie","Buc'hoz, Pierre-Joseph",NA,Paris,bk0000473
NA,"Ammien Marcellin, ou les dix-huit livres de son histoire qui nous sont restés traduits en français",Ammien Marcellin,1787,Lyon,bk0000474
NA,Iliade d'Homère,Homer,NA,n.pl.,bk0000475
NA,Intrigante (l') comédie en deux actes,"Genlis, Stéphanie Félicité [comtesse de]",NA,n.pl.,bk0000476
NA,"Johann Theodor Jablonskies, Allgemeines Lexicon der Künste und Wissenschaften","Jablonski, Johann Theodor",NA,n.pl.,bk0000477
NA,"Instruction sur l'histoire de France et romaine, par demandes et par réponses, avec une explication succincte des ""Métamorphoses d'Ovide"", et un recueil de belles sentences tirées de plusieurs bons auteurs, par M. Le Ragois","Le Ragois, Claude",1777,Paris,bk0000478
NA,"Jeux (les) de la petite Thalie, ou Nouveaux petits drames dialogués sur des proverbes: propres à former les moeurs des enfans & des jeunes personnes, dupuis l'age de cinq ans jusqu' à vingt","Moissy, Alexandre-Guillaume [de]",1786,Amsterdam,bk0000479
NA,Joujou (le) des demoiselles,"Saint-Just, Simon-Pierre Mérard [de]",NA,n.pl.,bk0000480
NA,Joujou (le) des demoiselles,Jouffreau de Lagerie [abbé],NA,n.pl.,bk0000480
NA,"Je veux être heureux, entretiens familiers, par M. D***","Durand, Antoine-Joseph",1782,Paris,bk0000481
NA,"Isle (l') heureuse, comédie","Genlis, Stéphanie Félicité [comtesse de]",NA,n.pl.,bk0000483
NA,Introduction à la syntaxe latine,"Clarke, John",1761,Geneva,bk0000484
NA,Instructions de morale à l'usage des enfans qui commencent à penser: essai trouvé dans les papiers de Sir Robert Valmore,"Constant de Rebecque, Samuel [de]",1785,London,bk0000485
NA,Joseph: poëme en neuf chants,"Bitaubé, Paul Jérémie",NA,n.pl.,bk0000486
NA,"Jurisprudence (de la) criminelle, ou essai sur la question proposée par l'illustre société économique de Berne pour la confection d'un code criminel ","Carrard, Benjamin",1785,Geneva,bk0000487
NA,Lettres de Madame la comtesse de L*** à Monsieur le comte de R***,Fontette de Sommery [Mademoiselle] ,1786,Paris,bk0000488
NA,Liste générale des postes de France,NA,1785,Paris,bk0000491
NA,"Lettre de Joly de Saint-Valier à la Princesse de (Daschkow) à Petersbourg sur les Ballons appellés Globes Aërostatiques; avec l'explication des Brouillards du Juin et Juillet derniers, et les Raisons qui doivent determines à adoptes la nouvelle Orthographe Françoise","Saint-Valier, Joly [de]",1783,Ostende,bk0000492
NA,"Lettres de Mademoiselle Aïssé à Madame C... qui contiennent plusieurs anecdotes de l'histoire du temps, depuis l'année 1726 jusqu'en 1733. Précédées d'un narré très court de l'histoire de Mademoiselle Aïssé, pour servir à l'intelligence de ses lettres. Avec des notes, dont quelques-unes sont de M. de Voltaire ","Aïssé, Charlotte-Elisabeth",1787,Paris,bk0000494
NA,Lettre d'un citoyen du monde aux citoyens de Genève,NA,1781,London,bk0000495
NA,"Lettre de M. l'abbé Fortis à mylord comte de Bute, sur les moeurs et usages des Morlaques appellés Monténégrins","Fortis, Alberto",1778,Berne,bk0000496
NA,"Lettres du comte de Chesterfield à son fils Philippe Stanhope... avec quelques autres pièces sur divers sujets. Nouvelle édition, revue... et augmentée sur la septième édition anglaise","Chesterfield, Philip Dormer [4th Earl of]",NA,n.pl.,bk0000497
NA,"Lettre de feu M. Guillaume Hunter, docteur en médecine, a la Societe medicale de Londres, sur les preuves d'infanticide","Hunter, William",1786,n.pl.,bk0000498
