,ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code,cluster,confidence
3367,,"Requête au Grand Conseil de la République de Genève en recours de la sentence criminelle rendue le 24 août 1780: contre spectable Théodore Rilliet dans le procès que lui avoit intenté Monsieur le baron Frédéric de Planta pour l'avoir, disoit-il, diffamé personnellement en l'accusant publiquement d'inceste avec sa soeur la Dlle Ursule de Planta, épouse de spectable Rilliet, précédée des conclusions et de la sentence dont est recours ","Lullin, Ami",1781,n.pl.,bk0003848,,
3368,,"Oeuvres d'Étienne Falconet... contenant plusieurs écrits relatifs aux beaux-arts, dont quelques-uns ont déjà paru mais fautifs, d'autres sont nouveaux","Falconet, Étienne-Maurice",1781,Lausanne,bk0003849,,
3369,,"Dictionnaire de chymie, contenant la théorie et la pratique de cette science, son application à la physique, à l'histoire naturelle, à la médecine et aux arts dépendans de la chymie","Macquer, Pierre-Joseph",1778,Paris,bk0003850,445.0,4.942141003994038e-06
3370,,[Soubzers],,,n.pl.,bk0003851,,
3371,,"Articles vignes, raisins, vendanges et vins ... tirés du grand Dictionnaire encyclopédique",Maupin,1778,Lausanne,bk0003853,619.0,0.27237746119499207
3372,,"Articles vignes, raisins, vendanges et vins ... tirés du grand Dictionnaire encyclopédique","Saussure, Nicolas [de]",1778,Lausanne,bk0003853,619.0,0.27237746119499207
3373,,"Sermons sur divers sujets intéressants, composés par un pasteur de la campagne, établi dans la Principauté de Neuchatel ","Gallot, Jacques-Ferdinand",1781,Lausanne,bk0003854,,
3374,,"Abrégé chronologique de l'histoire du Nord, ou des états de Danemarc, de Russie, de Suède, de Pologne, de Prusse, de Courlande","Lacombe, Jacques",,Paris,bk0003858,,
3375,,[Bigarures (les) d'un citoyen de Genève],,,n.pl.,bk0003859,,
3376,,Observations sur le mémoire justificatif de la cour de Londres,"Beaumarchais, Pierre Augustin Caron [de]",,n.pl.,bk0003861,,
3377,,[Grammaire latine et grec],,,n.pl.,bk0003862,,
3378,,Mémoires d'un homme de bien,"Puisieux, Madeleine d'Arsant [de]",1768,Dijon; Paris,bk0003865,,
3379,,Mémoires philosophiques du baron de *** Chambellan de sa majesté l'Impératrice Reine,"Crillon, Louis Athanase des Balbes de Berton",,n.pl.,bk0003866,,
3380,,Aveugle (l') par amour,"Beauharnais, Fanny [de]",,n.pl.,bk0003867,,
3381,,[Lettres de Midi à Panckoucke],"Midy-Héron, Pierre-Nicolas",,n.pl.,bk0003868,,
3382,,Réflexions sur le projet de réforme pour le Collège de Genève,"Téron, Jean",1774,Lausanne?; Neuchâtel?,bk0003870,620.0,0.0024884617887437344
3383,,Réflexions sur le projet de réforme pour le Collège de Genève,Mussitaz,1774,Lausanne?; Neuchâtel?,bk0003870,620.0,0.0024884617887437344
3384,,"Suzette et Perrin, ou les dangers du libertinage","Nougaret, Pierre-Jean-Baptiste",,n.pl.,bk0003872,,
3385,,[Mémoires sur la commerce de Lorraine],,,n.pl.,bk0003873,,
3386,,"Eclipses (les), poème en six chants... par M. l'abbé Boscovich, traduit en françois par M. l'abbé de Barruel","Boškovic, Ruder Josip",1779,Paris,bk0003874,,
3387,,"Lettre au docteur Maty, sécretaire de la Société royale de Londres, sur les géants Patagons","Coyer, Gabriel-François",1767,Bruxelles,bk0003875,,
3388,,Voyage de M. Niebuhr en Arabie et en d'autres pays de l'Orient,"Niebuhr, Carsten",,n.pl.,bk0003876,,
3389,,Découvertes sur la lumière,"Marat, Jean-Paul",,n.pl.,bk0003877,,
3390,,Dictionnaire de chymie,"Macquer, Pierre-Joseph",,n.pl.,bk0003878,,
3391,,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben","Renard, Louis",1782,Amsterdam; Paris,bk0003879,,
3392,,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben","Boddaert, Pieter",1782,Amsterdam; Paris,bk0003879,,
3393,,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben","Stell, Adrien [van der]",1782,Amsterdam; Paris,bk0003879,,
3394,,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben","Coyett, Baltazar",1782,Amsterdam; Paris,bk0003879,,
3395,,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben","Fallours, Samuel",1782,Amsterdam; Paris,bk0003879,,
3396,,"Paul-Jones, ou prophéties sur l'Amérique, l'Angleterre, la France, l'Espagne, la Holland, &c.","Helvétius, Jerome",1781,n.pl.,bk0003880,,
3397,,The Fakeer: a tale,"Cambridge, Richard Owen",1756,London,bk0003881,,
3398,,"Léonard et Gertrude, ou les moeurs villageoises telles qu'on les retrouve à la ville et à la cour","Pestalozzi, Henri",,Lausanne,bk0003885,,
3399,,Angelique: poème trad. de l'italien d'Andrea Marone,"Marone, Andrea",1780,Florence,bk0003888,,
3400,,Essais historiques et politiques sur les Anglo-américains,"Hilliard d’Auberteuil, Michel-René",1781-1782,Bruxelles; Paris,bk0003890,,
3401,,"Anecdotes de la cour de Philippe-Auguste - Suite des Anecdotes de la cour de Philippe-Auguste, par Mlle de Lussan","Lussan, Marguerite de",1782,Rouen,bk0003891,621.0,0.012687264941632748
3402,,"Anecdotes de la cour de Philippe-Auguste - Suite des Anecdotes de la cour de Philippe-Auguste, par Mlle de Lussan","Che?ron de Boismorand, Claude-Joseph",1782,Rouen,bk0003891,621.0,0.012687264941632748
3403,,"Danger d'aimer un étranger, ou Histoire de Mylady Chester et d'un duc français",Witart de Bézu,1783,London; Paris,bk0003892,,
3404,,Histoire de la vie privée des Français depuis l'origine de la nation jusqu'à nos jours,"Legrand d'Aussy, Pierre Jean-Baptiste",1782,Paris,bk0003893,,
3405,,"L'Amériquain aux Anglois, ou Observations d'un membre des États Unis de l'Amérique, à divers ministres d'Angleterre","Vincent, N.",1781,Philadelphia,bk0003894,622.0,0.018574314191937447
3406,,"L'Amériquain aux Anglois, ou Observations d'un membre des États Unis de l'Amérique, à divers ministres d'Angleterre","Dubuisson, Pierre-Ulric",1781,Philadelphia,bk0003894,622.0,0.018574314191937447
3407,,Grammaire allemande de M. Gottsched,"Gottsched, Johann Christoph",,n.pl.,bk0003898,623.0,0.955618679523468
3408,,"Nouvelle construction de ruches de bois, avec la façon de gouverner les abeilles et l'histoire naturelle de ces insectes","Palteau, Formanoir",1737,Metz,bk0003900,,
3409,,Henriade (la) travestie en vers burlesques,"Fougeret de Monbron, Louis-Charles",,n.pl.,bk0003901,624.0,0.955618679523468
3410,,"Bonnets (les), ou Talemik et Zinéra. Histoire moderne, traduite de l'arabe","Mailhol, Gabriel",1765,London; Paris,bk0003902,,
3411,,[Collection des poètes],,,n.pl.,bk0003903,,
3412,,Essai sur la prévention,,,n.pl.,bk0003904,,
3413,,Fabulae selectae Fontanii,"La Fontaine, Jean de",,n.pl.,bk0003905,,
3414,,"Mémoire sur la plantation & la récolte des orties, ainsi que sur l'avantage incontestable qu'on peut tirer pour engraisser le bétail","Baer, Frédéric-Charles",1783,Neuchâtel,bk0003906,625.0,0.006063567008823156
3415,,"Mémoire sur la plantation & la récolte des orties, ainsi que sur l'avantage incontestable qu'on peut tirer pour engraisser le bétail","Petitpierre, Ferdinand-Olivier",1783,Neuchâtel,bk0003906,625.0,0.006063567008823156
3416,,"Dictionnaire royal françois-anglois & anglois-françois, en abrégé, par Boyer","Boyer, Abel",,Lyon,bk0003907,626.0,0.7097417116165161
3417,,"Nouvelle grammaire angloise, par Mr. Rogissard","Rogissart, Max [de]",,n.pl.,bk0003908,,
3418,,"Journal d'un voyage de Genève à Londres, en passant par la Suisse, entremêlé d'avantures tragiques","Gaudard De Chavannes, Antoine Joseph Samuel",1783,L.,bk0003910,317.0,4.475848580653974e-10
3419,,Lettres physiques et morales sur les montagnes et sur l'histoire de la terre et de l'homme... par J. A. de Luc,"Luc, J. A. [de]",1779,La Haye,bk0003911,,
3420,,"Petit-neveu (le) de Bocace, ou Contes nouveaux en vers",Pluchon-Destouches,,n.pl.,bk0003912,,
3421,,"Augustins (les), contes nouveaux","Piis, Augustin [de]",1779,Rome,bk0003913,,
3422,,Lettres du marquis de Roselle,"Elie de Beaumont, Anne-Louise Dumesnil-Morin [Mme]",,n.pl.,bk0003915,,
3423,,"Considérations sur la paix de 1783, envoyées par l'abbé Raynal au prince Frédéric Henri de Prusse","Raynal, Guillaume-Thomas-François",1783,Berlin,bk0003916,,
3424,,[Histoire philosophique et politique des établissements et du commerce des Européens dans les deux Indes (Tableau)],,,n.pl.,bk0003917,,
3425,,Traité de l'épilepsie (vols 1-4),"Tissot, Samuel Auguste André David",,n.pl.,bk0003922,,
3426,,[Thèses de Répécaud],Répécaud,,n.pl.,bk0003923,,
3427,,[Art d'aroser les prels (?)],,,n.pl.,bk0003924,,
3428,,[Oeuvres de Bonnet],"Bonnet, Charles",,n.pl.,bk0003925,304.0,0.955618679523468
3429,,[Lettres des américains],,,n.pl.,bk0003926,,
3430,,"Gouvernement (du) des moeurs, par Mr. Polier de St. Germain, bourguemaitre de la ville de Lausanne","Polier de Saint-Germain, Antoine",1785,Lausanne,bk0003927,,
3431,,"Oeuvres complettes de M. Le Febvre, art d'attaquer et défendre les places, traité des mines &c","Le Fébvre, Simon",1778,Maestricht,bk0003931,,
3432,,"Essai sur la société et les moeurs des Italiens, ou Lettres d'un voyageur anglois sur l'Italie, traduit de l'anglois de Mr. Moore","Moore, John",1782,Lausanne,bk0003938,,
3433,,Bon-homme (le) anglois,"Théveneau de Morande, Charles",1783,Amsterdam,bk0003939,,
3434,,[Essais de littérature],,,n.pl.,bk0003941,627.0,2.9056106995994924e-06
3435,,Oeuvres de Colardeau,"Colardeau, Charles Pierre",,n.pl.,bk0003943,628.0,0.955618679523468
3436,,Recueil de pièces galantes en prose et en vers,"La Suze, Henriette de Coligny [comtesse de]",,n.pl.,bk0003947,629.0,0.027822287753224373
3437,,Recueil de pièces galantes en prose et en vers,"Pellisson-Fontanier, Paul",,n.pl.,bk0003947,629.0,0.027822287753224373
3438,,"Aventures (les) de Monsieur Robert Chevalier, dit De Beauchêne capitaine de flibustiers de la Nouvelle-France","Lesage, Alain René",1780,Maestricht,bk0003949,,
3439,,[Histoire philosophique et politique des établissements et du commerce des Européens dans les deux Indes (figures)],,,n.pl.,bk0003950,,
3440,,Mémoires sur la vie de M. le Cte de Marsigli... par M. L.-D.-C.-H.-D. Quincy,"Quincy, L.-D.-C.-H.-D.",1741,Zurich,bk0003951,,
3441,,[Contes des fées],,,n.pl.,bk0003953,630.0,0.9449191689491272
3442,,[Histoire de Chalons],,,n.pl.,bk0003955,,
3443,,"Voyage aux Moluques et à la Nouvelle Guinée fait sur la galère ""La Tartare"" en 1774, 1775 et 1776 par ordre de la compagnie angloise, par le capitaine Forrest","Forrest, Thomas",1780,Paris,bk0003958,,
3444,,Essai d'une nouvelle méthode pour apprendre et pour enseigner facilement et en peu de temps la géographie,"Gautier, Pierre",1783,Geneva,bk0003961,,
3445,,Mille (les) et un quart-d'heure,"Gueullette, Thomas Simon",,n.pl.,bk0003968,631.0,0.955618679523468
3446,,[Lettres de Cleveland],,,n.pl.,bk0003972,,
3447,,"Epoux (les) malheureux, ou Histoire de monsieur et madame de La Bedoyere, ecrite par un ami","Arnaud, François-Thomas-Marie de Baculard [d']",,n.pl.,bk0003978,,
3448,,Pensées sur les femmes et le mariage dédiées aux hommes par un vieux militaire,,1782,Kehl,bk0003979,,
3449,,Elémens de cavalerie,"Guérinière, François Robichon (de la)",,n.pl.,bk0003981,632.0,0.955618679523468
3450,,Élémens du calcul intégral,"Jacquier, François",1768,Parma,bk0003982,633.0,0.01005186140537262
3451,,Élémens du calcul intégral,"Leseur, Thomas",1768,Parma,bk0003982,633.0,0.01005186140537262
3452,,"Recherches sur l'art militaire, ou Essai d'application de la fortification à la tactique ","Lo-Looz, Robert [chevalier de]",,n.pl.,bk0003983,,
3453,,"Poésie et la philosophie d'un turc à 81 queues, à 3 plumes de héron, à 2 aigrettes et à 1 collier d'émeraudes","Zannowich, Stephano",1779,n.pl.,bk0003985,,
3454,,[Réflexions militaires],,,n.pl.,bk0003986,,
3455,,"Mémoires de M. de Bordeaux, intendant des finances, par M. G. D. C.","Courtilz de Sandras, Gatien [de]",,n.pl.,bk0003987,,
3456,,[Magistrat (le)],,,n.pl.,bk0003988,,
3457,,[Wathek],,,n.pl.,bk0003990,,
3458,,"Faux (les) amis démasqués, comédie en 5 actes et en vers, par Autreau","Autreau, Jacques",1784,Paris,bk0003991,,
3459,,[Ennemis curieuses/genereuses],,,n.pl.,bk0003993,,
3460,,[Atlas à l'histoire philosophique de Raynal],"Raynal, Guillaume-Thomas-François",,n.pl.,bk0003996,,
3461,,"Réforme du clergé, par l'auteur du C. C.",,1783,Conclue,bk0003999,,
3462,,Démonstrations élémentaires de botanique,"Rozier, François",1787,Lyon,bk0004001,,
3463,,Démonstrations élémentaires de botanique,"Claret de La Tourrette, Marc-Antoine-Louis",1787,Lyon,bk0004001,,
3464,,Dernière (la) Guerre des bêtes,"Falques, Marianne-Agnès",,n.pl.,bk0004003,,
3465,,Portrait de Bonnet,,,n.pl.,bk0004009,,
3466,,"Mendiant (le) boiteux, ou les Aventures d'Ambroise Gwinett, balayeur du pavé de Spring-Garden, d'après les notes écrites de sa main, par M. L. Castilhon","Castilhon, Jean-Louis",,n.pl.,bk0004010,,
3467,,"Observations sur l'état actuel de la République des Provinces-Unies, et sur la liberté de l'Escaut",,1784,La Haye,bk0004013,,
3468,,"Nouveau compte rendu, ou Tableau historique des finances d'Angleterre, depuis le règne de Guillaume III, jusqu'en 1784","Hilliard d’Auberteuil, Michel-René",,Turin,bk0004015,,
3469,,Nouveaux sermons sur divers textes de l'Ecriture sainte: prononcés devant le roi de Prusse,"Sack, Frédéric Samuel Gottfried",1779,La Haye,bk0004023,,
3470,,"Elémens de mythologie, avec l'Analyse des poëmes d'Homère et de Virgile, suivie de l'explication allégorique à l'usage des jeunes personnes de l'un et l'autre sexe, par M. de Bassville","Bassville, Nicolas-Jean Hugou [de]",,Geneva,bk0004029,,
3471,,Oeuvres de Robinson,"Robertson, William",,n.pl.,bk0004030,,
3472,,Abrégé de l'histoire universelle,"Formey, Jean Henri Samuel",,n.pl.,bk0004031,635.0,0.955618679523468
3473,,Abrégé de l'histoire universelle,"Veyssière de Lacroze, Mathurin",,n.pl.,bk0004031,636.0,0.955618679523468
3474,,[Histoire philosophique et politique des établissements et du commerce des Européens dans les deux Indes (Analyse à l'atlas de l'histoire philosphique)],,,n.pl.,bk0004032,,
3475,,[Discours sur le progrès],,,n.pl.,bk0004033,,
3476,,"Vie (la) de Pierre Abeillard, abbé de Saint-Gildas de Ruis... et celle d'Héloïse, son épouse ","Gervaise, François Armand",,n.pl.,bk0004034,,
3477,,"Recueil des chansons choisies, avec la musique",,1785,Neuchâtel,bk0004035,,
3478,,Caisse (de la) d'escompte,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",1785,n.pl.,bk0004037,,
3479,,"Traité de l'électricité, dans lequel on expose, et on démontre par expérience, toutes les découvertes électriques faites jusqu'à ce jour, pour servir de suite aux Leçons de physique du même auteur","Sigaud de La Fond, Joseph-Aignan",,n.pl.,bk0004039,637.0,1.877055098020719e-07
3480,,[Oeuvres de Bonnet],"Bonnet, Charles",,n.pl.,bk0004040,304.0,0.955618679523468
3481,,Oeuvres de Plutarque [Grec et Latin],"Plutarchus, Lucius Mestrius",,n.pl.,bk0004041,,
3482,,[Oeuvres de Molière],"Molière, Jean-Baptiste Poquelin",,n.pl.,bk0004042,379.0,0.955618679523468
3483,,[Cooks],,,n.pl.,bk0004048,,
3484,,Vie (la) et les opinions de Tristram Shandy ,"Sterne, Laurence",1777-1785,Geneva; Neuchâtel,bk0004050,,
3485,,Mémoires authentiques pour servir à l'histoire du comte de Cagliostro,"Luchet, Jean-Pierre-Louis de La Roche du Marin [marquis de]",1785,London,bk0004051,,
3486,,"Histoire générale de la Chine, ou Annales de cet empire, traduites du Tong-Kien-Kang-Mou","Moyriac de Mailla, Joseph-Anne-Marie [de]",1777-1785,Paris,bk0004055,,
3487,,"Dictionnaire d'architecture civile, militaire et navale, antique, ancienne et moderne","Le Virloys, C.-F.-Roland",1770-1771,Paris,bk0004056,,
3488,,"Dictionnaire historique, théorique et pratique de Marine","Savérien, Alexandre",,n.pl.,bk0004057,,
3489,,Oeuvres complètes de M. de Marivaux,"Marivaux, Pierre [de}",1781,Paris,bk0004058,,
3490,,"Chef-d'oeuvres de l'antiquité sur les beaux-arts, monuments précieux de la religion des Grecs et des Romains, de leurs sciences, de leurs loix... gravés en taille-douce par Bernard Picart et publiés par M. Poncelin de La Roche-Thilac","Picart, Bernard",1784,Paris,bk0004059,638.0,0.11055747419595718
3491,,"Chef-d'oeuvres de l'antiquité sur les beaux-arts, monuments précieux de la religion des Grecs et des Romains, de leurs sciences, de leurs loix... gravés en taille-douce par Bernard Picart et publiés par M. Poncelin de La Roche-Thilac","Poncelin de La Roche-Tilhac, Jean-Charles",1784,Paris,bk0004059,638.0,0.11055747419595718
3492,,[Atlas de Mentelle],"Mentelle, Edme",,n.pl.,bk0004061,,
3493,,[Elémens de la géométrie],,,n.pl.,bk0004062,,
3494,,"Traité d'architecture, comprenant les cinq ordres des anciens établis dans une juste proportion entre eux","Dupuis, Charles",1782,Paris,bk0004063,,
3495,,[Tableau de littérature],,,n.pl.,bk0004065,,
3496,,[Atlas d'Allemagne],,,n.pl.,bk0004066,,
3497,,Oeuvres de Monsieur le comte Grégoire de Razoumowsky,"Razoumowsky, Grégoire [de]",1784,Lausanne,bk0004067,,
3498,,"Mémoires de Madame de Warens, suivis de ceux de Claude Anet, publiés par un C.D.M.D.P., pour servir d'apologie aux ""Confessions"" de J.J. Rousseau","Doppet, François-Amédée",,n.pl.,bk0004068,,
3499,,Voyage d'Espagne fait en l'année 1755,"Caimo, Norberto",,Paris,bk0004070,,
3500,,"Voyageur (le) sentimental, ou ma promenade à Yverdun, par Vernes le fils","Vernes, François",1786,Neuchâtel,bk0004071,,
3501,,"Vie (la) et les aventures surprenantes de Robinson Crusoe, contenant son retour dans son Isle, ses autres nouveaux Voyages & ses Réflections","Defoe, Daniel",1776,Neuchâtel,bk0004074,,
