ID,super_book_title,author_name,super_book_code
NA,Theatre de Le Grand,"Le Grand, Marc-Antoine",zspbk0012373
NA,"Nouvelle description physique, historique, civile et politique de l'Islande",Horrebows,zspbk0012374
NA,Pharmacopeia Argentoratensis,NA,zspbk0012375
NA,Manuale Pastorum,NA,zspbk0012376
NA,Essais de littérature,"Léonard, Nicolas Germain",zspbk0012377
NA,Theatre de Pierre Corneille,"Corneille, Pierre",zspbk0012378
NA,Arrets de règlement,"Jouy, Louis-François de",zspbk0012379
NA,Eloge historique de M. Rameau,"Maret, Hugues",zspbk0012380
NA,"hommes (les) volans, ou les aventures de Pierre WIlkins","Paltock, Robert",zspbk0012381
NA,Lettre sur l'electricité médicale,"Sigaud de La Fond, Joseph-Aignan",zspbk0012382
NA,"Vie (La) du Venerable Pere Jean De Britto, de la Compagnie de Jesus: mis à mort aux Indes dans le Maduré, en haine de la Foi","Beauvais, Gilles François de",zspbk0012383
NA,Vie de Saint Ignace,NA,zspbk0012384
NA,[Jardinier fleuriste],NA,zspbk0012385
NA,[Collection de Poetes Latins],"Amati, Pasquale",zspbk0012386
NA,Dissertations sur les antiseptiques,"Boissieu, Bartjélemy-Camille",zspbk0012387
NA,"Mémoire sur la maniere d'agir des bains d'eau douce et d'eau de mer, et sur leur usage","Maret, Hugues",zspbk0012388
NA,Confrerie de Notre Dame Auxiliatrice,NA,zspbk0012389
NA,Coutume Générale de Bourgogne,Taisant,zspbk0012390
NA,"Caminologie, ou l'art d'empecher les cheminées de fumer","Hebrard, Pierre",zspbk0012391
NA,Orphelin (L') normand ou les petites causes et les grands efffts [sic],"Charpentier, Louis",zspbk0012392
NA,Memoires pour servir à l'histoire du Comté de Bourgogne,"Dunod de Charnage, François Ignace",zspbk0012393
NA,Oeuvres spirituelles et pastorales,"Carrelet, Louis",zspbk0012394
NA,"Tablettes Historiques, topographiques et Physiques de Bourgogne",NA,zspbk0012395
NA,"Institutions leibnitiennes, ou précis de la monadologie","Dutens, Louis",zspbk0012396
NA,Tableau du gouvernement actuel de l'empire d'Allemagne,"Schmaus, Johann Jacob",zspbk0012397
NA,"Abondance rétablie (l') ou les moyens de prévenir, en France, la disette des bestiaux en même temps qu'on augmente la fertilité de la terre",NA,zspbk0012398
NA,Essai sur les écrouelles,"Renard, N.-J.",zspbk0012399
NA,Maladies des nerfs,"Pressavin, Jean-Baptiste",zspbk0012400
NA,"vie (la) du vénérable père Pierre Claver, de la Compagnie de Jesus: apôtre de Cartagene et des Indes occidentales","Fleuriau, Bertrand Gabriel",zspbk0012401
NA,[Moliere],"Molière, Jean-Baptiste Poquelin",zspbk0012402
NA,"Tableau, tarif et arrondissement de la sénéchaussée de Bellac, ressortissant au Parlement de Paris","Mallebay de La Mothe, Simon",zspbk0012403
NA,Conduite pour la bonne mort,NA,zspbk0012404
NA,"décence (la) en elle-même, dans les nations, dans les personnes, et dans les dignités, prouvée par les faits","Charpentier, Louis",zspbk0012405
NA,Memoires de la Farre,"La Fare, Charles Auguste de",zspbk0012406
NA,Remarques historiques sur l'ancien testament,NA,zspbk0012407
NA,Etrennes des fideles,NA,zspbk0012408
NA,Nouveau mémoire sur l'agriculture,"Vaudrey, C.",zspbk0012409
NA,Nouvel abrégé chronologique de l'histoire des empereurs,"Richer, Adrien",zspbk0012410
NA,Connoissance de soi-même,NA,zspbk0012411
NA,Traité de la connoissance de soi-même,"Mason, John",zspbk0012412
NA,Traité des justices des Seigneurs,NA,zspbk0012413
NA,Abrege chronologique de l'histoire d'Angleterre,"Salmon, Thomas",zspbk0012414
NA,Mort de César,NA,zspbk0012415
NA,Recherches sur la rougeole,"Duboscq de la Roberdière, Jean Thomas Guillaume",zspbk0012416
NA,"Histoire de la predication, ou, la maniere dont la PArole de Dieu a été prêché dans tous les siecles","Joly, Joseph-Romain",zspbk0012417
NA,Dialogues sur l'utilité des moines rentés,"Ansart, Dom",zspbk0012418
NA,Oeuvres de la Mothe,NA,zspbk0012419
NA,Acajou et Zirphile,"Pinot-Duclos, Charles",zspbk0012420
NA,cuisinier (Le) gascon,NA,zspbk0012421
NA,Theatre des Grecs et Théatre de Sophocle,Sophocle,zspbk0012422
NA,Grigri,"Cahuzac, Louis de",zspbk0012423
NA,Traité des légions ou mémoires sur l'infanterie,"Ricouart de Hérouville de Claye, Antoine de",zspbk0012424
NA,Journal de Londres à Madrid,NA,zspbk0012425
NA,Causes célèbres,NA,zspbk0012426
NA,Aminte du Tasse,Le Tasse,zspbk0012427
NA,Annales d'Italie de Muratori,NA,zspbk0012428
NA,Splendor urabis Venetiarum,NA,zspbk0012429
NA,[Dictionnaire de Veneroni et d'Antonini],"Veneroni, Jean Vigneron",zspbk0012430
NA,[Collections de voyages en anglois].,NA,zspbk0012431
NA,[Catalogue],NA,zspbk0012432
NA,"Herodote, Sophocle et Thucidide",Herodotus,zspbk0012433
NA,Contes en anglois,NA,zspbk0012434
NA,Pope [unspecified works],"Pope, Alexander",zspbk0012435
NA,Histoire de l'Isle de Minorque en anglais [history of the island of Minorca],"Armstrong, John",zspbk0012436
NA,Scriptorum ecclesiasticorum historia litteraria a Christo nato usque ad saeculum XIV. facili methodo digesta,"Cave, William",zspbk0012437
NA,[Dictionnaire Biographique en anglais],NA,zspbk0012438
NA,Montaigne [unspecified works],"Montaigne, Michel Eyquem",zspbk0012439
NA,malheurs [Les] de l'amour,"Tencin, Claudine-Alexandrine Guérin",zspbk0012440
NA,Oeuvres de Temple en Anglais [The Works of Sir William Temple],"Temple, William",zspbk0012441
NA,Voyage autour du monde [de Rogers],"Rogers, Woodes",zspbk0012442
NA,"Mémoires de James Graham, Marquis de Montrose: contenant l'histoire de la rebellion de son temps","Wishart, George",zspbk0012444
NA,Essai sur le bonheur,NA,zspbk0012445
NA,Lettres du Levant,NA,zspbk0012446
NA,[Richardet],NA,zspbk0012447
NA,Fables,NA,zspbk0012448
NA,"Agenda des auteurs, ou Calpin littéraire à l'usage de ceux qui veulent faire des livres","Rémond de Ste. Albine, Pierre",zspbk0012449
NA,Acajou,NA,zspbk0012450
NA,Rabelais [unspecified works],"Rabelais, François",zspbk0012452
NA,Chubb [unspecified work],"Chubb, Thomas",zspbk0012453
NA,Histoire des Empereurs,NA,zspbk0012454
NA,Corneille [unspecified work],NA,zspbk0012455
NA,Du Bellay [Unspecified work],Du Bellay,zspbk0012456
NA,Etourdie [l'],NA,zspbk0012457
NA,Confessio Amantis,NA,zspbk0012458
NA,Valere Maxime,"Maximus, Valerius",zspbk0012459
NA,Homme (l') de Lettres,"Gratian, B.",zspbk0012460
NA,[Oeuvres de la Motte],NA,zspbk0012461
NA,[Sixte V],NA,zspbk0012462
NA,[Torcy],NA,zspbk0012463
NA,[Eutrope],NA,zspbk0012464
NA,Demosthene [unspecified work],Demosthenes,zspbk0012465
NA,Petrarque [unspecified work],Pétrarque,zspbk0012466
NA,Publii Terentii Afri Comoediae,Térence,zspbk0012467
NA,Catulle [Unspecified work],"Catullus, Caius Valerius",zspbk0012468
NA,Juvenal [unspecified work],"Juvenalis, Decimus Junius",zspbk0012469
NA,Cebes [unspecified work],Cebes de Thebes,zspbk0012470
NA,Xenophon [unspecified work],Xenophon,zspbk0012471
NA,[Burnet],NA,zspbk0012472
NA,Prônes sur le sacrifice de la messe,"Badoire, Pierre",zspbk0012473
NA,Addison [unspecified work],NA,zspbk0012474
NA,Swift [unspecified work],NA,zspbk0012475
NA,La Grange Chancel [unspecified work],NA,zspbk0012476
NA,[Bibliotheque Physique],NA,zspbk0012477
NA,[Henri IV],NA,zspbk0012478
NA,Lettres de Ciceron,NA,zspbk0012479
NA,[Sobieski],"Coyer, Gabriel-François",zspbk0012480
NA,[Histoire de Ciceron],NA,zspbk0012481
NA,[Baron],NA,zspbk0012482
NA,Abeille [L'],NA,zspbk0012483
NA,"Voyage du chevalier des Marchais en Guinée, Isles voisines et a Cayenne","Desmarchais, Renaud",zspbk0012484
NA,Guardian,NA,zspbk0012485
NA,Histoire d'Ecosse,NA,zspbk0012486
NA,Dissertation critique sur les antiquités d'Irlande,NA,zspbk0012487
NA,Abrege de l'histoire ecclesiastique,NA,zspbk0012488
NA,Montesquieu [unspecified work],"Montesquieu, Charles Louis de Secondat",zspbk0012489
NA,Rousset [unspecified work],NA,zspbk0012490
NA,Dictionnaire Geographique,NA,zspbk0012491
NA,[Ouvrages des Scavans],"Basnage de Beauval, Henri",zspbk0011480
NA,[Burnes],NA,zspbk0012492
NA,Mem[oires] de Marsan,NA,zspbk0012493
NA,Romans (les) de Boursault,"Boursault, Edme",zspbk0012494
NA,Eschyle [unspecified work],Aeschylus,zspbk0012495
NA,Plaute [unspecified work],"Plautus, Titus Maccius",zspbk0012496
NA,Oeuvres de Tacite,"Tacitus, Publius Cornelius",zspbk0012497
NA,Dictionnaire Geographique de la France,NA,zspbk0012498
NA,Theatre de Boindin,"Boindin, Nicolas",zspbk0012499
NA,Abrege de L'Histoire d'Italie,NA,zspbk0012500
NA,Geographie (la) ou description generale du royaume de France,Dumoulin,zspbk0012501
NA,"Architecture (L') moderne, ou l'art de bien bâtir pour toutes sortes de personnes","Jombert, Charles-Antoine",zspbk0012502
NA,Histoire de Naples [en italien],NA,zspbk0012503
NA,Introductio in notitiam rerum naturalium et arte factorum,"Rieger, Johann Christoph",zspbk0012504
NA,Fontenelle [unspecified work],"Fontenelle, Bernard Le Bovier de",zspbk0012505
NA,Commentaria de bello italico,"Buonamici, Castruccio",zspbk0012506
NA,American (the) Gazetter,NA,zspbk0012507
NA,Roma moderna,NA,zspbk0012508
NA,Thesaurus graecae poeseos,"Morell, Thomas",zspbk0012509
NA,Della via Appia,"Pratilli, Francesco Maria",zspbk0012510
NA,History (the) of the Royal Society of London,"Birch, Thomas",zspbk0012511
NA,Introductions aux antiquités d'Irlande [en Anglais],NA,zspbk0012512
NA,"Works (the) of Henry Fielding, Esq","Fielding, Henry",zspbk0012513
NA,Histoire du Japon [en Anglais],"Kaempfer, Engelbert",zspbk0012514
NA,Opere di Torquato Tasso,"Tasso, Torquato",zspbk0012515
NA,Annales d'Italie de Muratori,"Muratori, Lodovico Antonio",zspbk0012428
NA,Memoires de Froissart,NA,zspbk0012516
NA,Discourses concerning the government,"Sidney, Algernon",zspbk0012517
NA,Vocabulario degli academici della Crusca,NA,zspbk0012518
NA,Palais (le) de Cesar [en Italien],NA,zspbk0012519
NA,Histoire d'Italie [en Italien],NA,zspbk0012520
NA,Histoire de la Barbade [en Anglais],NA,zspbk0012521
NA,[Newcastle],NA,zspbk0012522
NA,Histoire des guerres civiles [en italien],NA,zspbk0012523
NA,Natural History (the) of Norway,"Pontopiddan, Erik",zspbk0012524
NA,Bibliotheca medicina,NA,zspbk0012525
NA,Ceremonies religieuses,NA,zspbk0012526
NA,Vies (les) des Saints,"Baillet, Adrien",zspbk0012527
NA,Histoire de la derniere guerre de Linde,NA,zspbk0012528
NA,Oeuvres,NA,zspbk0012529
NA,Arsamee,NA,zspbk0012530
NA,[Roselly],NA,zspbk0012531
NA,Histoire naturelle de la Caroline,"Catesby, Mark",zspbk0012532
NA,Triomphe (le) de l'amitié,NA,zspbk0012533
NA,Vie de Socrate,NA,zspbk0012534
NA,Theatre de feu Monsieur Boursault,"Boursault, Edme",zspbk0012535
NA,Theatre de Campistron,"Campistron, Jean Galbert [de]",zspbk0012536
NA,Theatre de Champmélé,Champméslé,zspbk0012537
NA,Theatre de Montfleury,"Montfleury, Zacharie Jacob",zspbk0012538
NA,Theatre de Pradon,NA,zspbk0012539
NA,Theatre de Poisson,"Poisson, Philippe",zspbk0012540
NA,Theatre de Quinault,"Quinault, Philippe",zspbk0012541
NA,Theatre de la Thuilerie,Thuilerie,zspbk0012542
NA,Philosophie du Bonheur,NA,zspbk0012543
NA,Pot Pourri (le),NA,zspbk0012544
NA,"Promenade (la) de Saint Cloud, ou, La Confidence réciproque","Fromaget, Nicolas",zspbk0012545
NA,Recueil de romans historiques,NA,zspbk0012546
NA,[Siecle de Louis XIV],NA,zspbk0012547
NA,Oeuvres de Saint Evremond,Saint Evremond,zspbk0012548
NA,Oeuvres de Scar[r]on,"Scarron, Paul",zspbk0012549
NA,Nouveau traité de la cuisine,Menon,zspbk0012550
NA,Nouvelles françoises,NA,zspbk0012551
NA,"Lycoris, Ou La Courtisanne Grecque","Bret, Antoine",zspbk0012552
NA,Mémoires d'Amelot de la Houssaye,"Amelot de la Houssaye, Abraham-Nicolas",zspbk0012553
NA,Mémoires historiques sur la Louisiane,Dumont de Montigny,zspbk0012554
NA,Histoire de l'Empire ottoman ou? se voyent les causes de son aggrandissement et de sa decadence,"Cantemir, Dimitrie",zspbk0012555
NA,Histoire genealogique et chronologique de la maison royale de France,Anselme [Père],zspbk0012556
NA,Histoire de la Papesse Jeanne,NA,zspbk0012557
NA,Histoire des Revolutions de Perse,NA,zspbk0012558
NA,Histoire de Ranucio d'Aletez,NA,zspbk0012559
NA,Illustres françoises,NA,zspbk0012560
NA,Impératrices Romaines,"Serviez, Jacques Roergas [de]",zspbk0011319
NA,Lettres de Bussy Rabutin,"Bussy-Rabutin, Roger [de]",zspbk0012561
NA,Virgile [unidentified work],NA,zspbk0012562
NA,Virgile [unidentified work],Virgile,zspbk0012562
NA,Concile de Bé[mniers],NA,zspbk0012563
NA,Système de philosophie morale,"Hutcheson, Francis",zspbk0012564
NA,Physices elementa mathematica,"Gravesande, Gulielmus Jacobus",zspbk0012565
NA,"Abre?ge de la vie et des vertus de la soeur Marie-Louise de Jesus, supe?rieure des Filles des La Sagesse","Grignion de Montfort, Louis-Marie (Saint)",zspbk0012566
NA,"Bibliothe?que historique, et critique du Poitou, contenant les vies des savants de cette province, depuis le troisie?me sie?cle jusqu'a? pre?sent","Dreux du Radier, Jean-François",zspbk0012567
NA,Histoire militaire de la Suisse,NA,zspbk0012568
NA,"The?a?tre de la Guerre en Autriche, contenant le cours du Danube depuis Passan a? Presburg, par le Sr le Rouge",NA,zspbk0012569
NA,"Vie (La) et les aventures du petit Pompe?e, histoire critique","Coventry, Francis",zspbk0012570
NA,[Vepres],NA,zspbk0012571
NA,Pere Bouhours [unidentified work],"Bouhours, Dominique",zspbk0012572
NA,Systeme de Polyan,NA,zspbk0012573
NA,Ecole des [?],NA,zspbk0012574
NA,"L'Ecole du Monde, ou, instruction d’un père à son fils, touchant la manière dont il faut vivre dans le monde","Le Noble, Eustache",zspbk0012575
NA,"L'Ecole du Monde, ou, instruction d’un père à son fils, touchant la manière dont il faut vivre dans le monde","Le Noble, Eustache",zspbk0012576
NA,Usage (L') et Les fins De La Prophetie Dans les Divers Ages Du Monde,"Sherlock, Thomas",zspbk0012577
NA,"Nouvelle Méthode géographique, précédée d'un traité de la sphère et des élémens de géométrie et terminée par un géographie sacrée, avec un discours préliminaire sur...cette science et une table des longitudes et latitudes des principales villes du monde","Compan, Charles",zspbk0012578
NA,Mémoire historiaue sur divers objets d'administration,"Du Laurens, Joseph Michel",zspbk0012579
NA,"Conferences theologiques et morales, par demandes et réponses sur les commandements dé decalogue et de l'eglise",Daniel de Paris [Capucin],zspbk0012580
NA,Revolutions (les) de l'univers,Dupré,zspbk0012581
NA,Essai de quelques genres divers de poésie par Monsieur de ***,Ximenez,zspbk0012582
NA,Saint Thomas [unidentified work],NA,zspbk0012583
NA,Quadrature du cercle,NA,zspbk0012584
NA,Restes (les) de la ville de Rome,NA,zspbk0012585
NA,Jansenius,NA,zspbk0012586
NA,"Memoires de M. de *** [Jean-Baptiste Colbert, marquis de Torcy] pour servir à l'histoire des négociations depuis le Traité de Riswick jusqu'à la Paix d'Utrecht","Colbert de Torcy, Jean-Baptiste",zspbk0012587
NA,Amours (les) de Mirtil,NA,zspbk0012588
NA,"Dissertation sur la nature, la manière d'agir, les espèces et les usages des antispasmodiques proprement dits","Godart, Guillaume-Lambert",zspbk0012589
NA,Mesure des trois premiers degrés du méridien dans l'hémisphère austral,"La Condamine, Charles-Marie de",zspbk0012590
NA,Elémens de géométrie,"Simpson, Thomas",zspbk0012591
NA,Oeuvres de Disson,Disson,zspbk0012592
NA,"Oeuvres posthumes de maître Louis d'Hericourt, avocat au Parlement","Héricourt du Vatier, Louis",zspbk0012593
NA,Cassini [unidentified work],NA,zspbk0012594
NA,Oeuvres de Carlet,NA,zspbk0012595
NA,Voyage fait par ordre du roi en 1750 et 1751,"Chabert, Joseph-Bernard de",zspbk0012596
NA,Systeme de Descartes,NA,zspbk0012597
NA,Giornale de letterati,NA,zspbk0012598
NA,Dictionnaire des theatres,NA,zspbk0012599
NA,"Voyages depuis St Petersbourg en Russie, dans diverses contrées de l'Asie","Bell, John",zspbk0012600
NA,Oeuvres de théatre [de Saint-Foix],"Saint-Foix, Germain-François Poullain [de]",zspbk0012601
NA,"Danger (le) des passions, ou, Anecdotes syriennes et égyptiennes","d'Herbigny Thibouville, Henri Lambert (marquis)",zspbk0012602
NA,Recherches et dissertations sur Hérodote,"Bouhier, Jean",zspbk0012603
NA,"La religion révélée, défendue contre les ennemis qui l'ont attaqué",Le Balleur (père),zspbk0012604
NA,[Scavans Etrangers],NA,zspbk0012605
NA,Histoire des insectes,NA,zspbk0012606
NA,Choix des mémoires et abrégé de l'histoire de l'academie de Berlin,"Formey, Jean Henri Samuel",zspbk0012607
NA,Ordo perpetuus divini officii juxta ritum breviarii: ac missalis sanctae romanae ecclesiae,NA,zspbk0012608
NA,Quatre Ages (les) de la f[emme],NA,zspbk0012609
NA,Jurisprudence féodale,NA,zspbk0012610
NA,Tableau National,NA,zspbk0012611
NA,Garsault [unidentified work],"Garsault, François Alexandre Pierre de",zspbk0012612
NA,Recueil d'antiquités dans les Gaules,"Le Royer d'Artezet de La Sauvagère, Félix François",zspbk0012613
NA,Arrets notables des différens tribunaux du royaume,"Augeard, Mathieu",zspbk0012614
NA,Essai sur l'éducation d'un militaire,NA,zspbk0012615
NA,"Spéculatif (le), ou Dissertation sur la liberté du commerce des grains, par M. de S. M.",De Saint-Mars,zspbk0012616
NA,Coutumier (le) de Picardie,"Heu, Adrien sieur de Conty [de]",zspbk0012617
NA,Dictionnaire de Jurisprudence et de Chasse,NA,zspbk0012618
NA,Education militaire,NA,zspbk0012619
NA,"Traite sur la calomnie: en forme de lettre, a M. le chevalier de C.",NA,zspbk0012620
NA,Art de Coiffer les Dames,NA,zspbk0012621
NA,"Azor, ou, Les péruviens: tragédie, en cinq actes","Farmain de Rozoi, Barnabé",zspbk0012622
NA,Regle Chretienne,NA,zspbk0012623
NA,Journal des Scavants,NA,zspbk0012624
NA,"Théâtre des boulevards, ou Recueil de parades","Gueulette, Thomas-Simon",zspbk0012625
NA,"Bibliotheque de Physique, et d'histoire naturelle","Lambert, Claude-François",zspbk0012626
NA,"Tableau du siècle de Louis XII, par Madame M","Voltaire, François Marie Arouet",zspbk0012627
NA,Choix de Poesies,NA,zspbk0012628
NA,Peuples du monde,NA,zspbk0012629
NA,Tragédies-opéra de l'abbé Metastasio,"Metastasio, Pietro",zspbk0012630
NA,Dictionnaire des théâtres de Paris,"Parfaict, François",zspbk0012631
NA,Dictionnaire des théâtres de Paris,"Parfaict, Claude",zspbk0012631
NA,Dictionnaire des théâtres de Paris,"Abguerbe, Quentin Godin d'",zspbk0012631
NA,La Mothe [unidentified work],"Motte, Antoine Houdart de la",zspbk0012632
NA,Cours de chimie pour servir d'introduction a cette science,"Lefevre, Nicolas",zspbk0012633
NA,Vie de Cicéron,NA,zspbk0012634
